payment_id,invoice_id,customer_id,amount,payment_method,payment_date,status,transaction_ref,processor_fee,net_amount
PAY-98551,INV-00156,464,42.52,wire,2024-03-03T14:04:06-05:00,completed,0229763a-353e-4ac9-a1ea-2af2253eb858,0.04,42.48
PAY-98552,INV-00823,181,46.64,ach,2024-03-29T22:46:01-04:00,completed,TXN-UBBBMKJGFU,0.23,46.41
PAY-98553,INV-01009,C141,47.29,check,2024-03-21T19:19:51-04:00,completed,61ec73fc-8272-4830-8a27-43aa5caf8e79,0.0,47.29
PAY-98554,INV-00271,199,156.67,credit_card,2024-03-23T06:59:54-04:00,completed,38c28064-aaa4-42c2-a227-9d09e5c1aea2,4.54,152.13
PAY-98555,INV-00302,141,50.1,wire,2024-03-22T18:19:22-04:00,completed,3d979c13-d3d5-489f-be27-bedb60ee5b4e,0.05,50.05
PAY-98556,INV-00165,C052,47.72,check,2024-03-22T22:18:11-04:00,completed,TXN-HVZEXOJUDU,0.0,47.72
PAY-98557,INV-00442,044,145.14,wire,2024-03-29T11:02:57-04:00,completed,0ac98408-c588-44fd-b7c7-5a98a5c8bbdd,0.15,144.99
PAY-98558,INV-01350,C393,39.98,check,2024-03-08T12:41:04-05:00,completed,TXN-BYACUWYTTX,0.0,39.98
PAY-98559,INV-01075,065,366.9,ach,2024-03-24T06:44:21-04:00,completed,9ac68454-c6a6-4a8b-990f-1bbd1ccbc2d2,1.83,365.07
PAY-98560,INV-00949,385,891.42,check,2024-03-16T10:39:26-04:00,completed,55b1a662-4252-41b7-b10d-e72b05390d91,0.0,891.42
PAY-98561,INV-00606,476,378.23,check,2024-03-06T08:46:14-05:00,completed,c79a0b1a-9767-4e35-be11-9b6331d1480c,0.0,378.23
PAY-98562,INV-00537,220,363.3,check,2024-03-09T13:05:04-05:00,completed,TXN-LQCGQGYYHR,0.0,363.3
PAY-98563,INV-00131,119,44.85,credit_card,2024-03-13T02:55:15-04:00,completed,TXN-PCBQMYNJBO,1.3,43.55
PAY-98564,INV-00204,168,133.15,check,2024-03-02T09:27:56-05:00,completed,TXN-ZPMILECJCE,0.0,133.15
PAY-98565,INV-00021,148,43.01,ach,2024-03-27T17:56:05-04:00,refunded,363fb6d4-13a0-4e58-8287-cb76728a6670,0.0,43.01
PAY-98566,INV-00128,157,44.94,credit_card,2024-03-03T03:18:26-05:00,completed,f7b9dd90-0804-4ce2-8a75-d7ec0e470808,1.3,43.64
PAY-98567,INV-00403,235,43.61,credit_card,2024-03-28T04:08:35-04:00,completed,TXN-VZIETMZQEF,1.26,42.35
PAY-98568,INV-00407,423,362.94,ach,2024-03-05T01:12:38-05:00,completed,TXN-HUHHWIQKLR,1.81,361.13
PAY-98569,INV-01069,475,43.75,ach,2024-03-03T01:59:41-05:00,completed,TXN-EMIOSXDTSK,0.22,43.53
PAY-98570,INV-00524,055,145.99,wire,2024-03-06T05:11:19-05:00,completed,7dc092b2-cfe5-4858-b911-0ffbc781679d,0.15,145.84
PAY-98571,INV-01074,026,118.88,ach,2024-03-02T23:03:40-05:00,completed,TXN-XTZWRLSLZK,0.59,118.29
PAY-98572,INV-00431,399,128.98,credit_card,2024-03-18T20:18:01-04:00,completed,TXN-ZQGXDBWZJQ,3.74,125.24
PAY-98573,INV-01026,081,139.16,check,2024-03-10T12:52:05-04:00,completed,e0b59296-fe6f-4e57-aa22-41dd8c8a7d56,0.0,139.16
PAY-98574,INV-01234,497,45.06,credit_card,2024-03-13T11:36:58-04:00,completed,b78894b5-51f0-4951-b81a-d3d3343c5e15,1.31,43.75
PAY-98575,INV-00081,071,374.63,credit_card,2024-03-04T07:25:33-05:00,completed,b103bf67-c03e-438b-9501-1091f6976bc8,10.86,363.77
PAY-98576,INV-00481,210,135.47,wire,2024-03-25T16:43:14-04:00,completed,b4a2cdcb-3eab-4233-9d8d-649c661edc95,0.14,135.33
PAY-98577,INV-01055,291,403.73,check,2024-03-01T11:03:23-05:00,completed,adb68914-7e9a-42dd-9860-22f7dd38cd4b,0.0,403.73
PAY-98578,INV-01366,231,254.73,credit_card,2024-03-26T21:07:10-04:00,completed,38c67503-e488-4ab5-a502-6207032acec0,7.39,247.34
PAY-98579,INV-00537,220,351.44,ach,2024-03-15T07:28:38-04:00,completed,a7ffa6c2-40ae-4286-8257-7d55f784cb84,1.76,349.68
PAY-98580,INV-00357,417,42.66,check,2024-03-13T22:45:45-04:00,completed,0990ab00-121a-4ffa-b27c-2d1fb4bb4b55,0.0,42.66
PAY-98581,INV-00654,395,939.39,check,2024-03-30T00:19:42-04:00,completed,188eb274-a5c0-448d-815f-83dc32fcbbda,0.0,939.39
PAY-98582,INV-01058,419,42.3,credit_card,2024-03-28T20:00:18-04:00,completed,159afeef-8c48-4a29-bd4c-ae0d3dfe37c2,1.23,41.07
PAY-98583,INV-00242,018,41.09,ach,2024-03-01T11:10:20-05:00,pending,c1f0094e-b9b7-43b9-b63b-a34829fcd21b,0.0,41.09
PAY-98584,INV-00214,278,121.72,wire,2024-03-26T19:18:19-04:00,pending,51829b84-8812-4e50-9c75-4bfdb87b59fd,0.0,121.72
PAY-98585,INV-00742,C469,50.48,wire,2024-03-28T15:23:37-04:00,completed,28940ec4-a509-481c-adbe-e0a36ee442f5,0.05,50.43
PAY-98586,INV-01370,013,377.57,ach,2024-03-16T08:23:31-04:00,completed,42fdeb37-8451-4f65-9b38-a65995e33df2,1.89,375.68
PAY-98587,INV-00042,133,373.97,ach,2024-03-22T02:25:49-04:00,completed,4d0385f6-8108-4234-9ce6-ba07a9485c09,1.87,372.1
PAY-98588,INV-00109,388,351.05,wire,2024-03-09T23:21:39-05:00,completed,e6b92fcf-28da-43f5-9dcb-e0624b3dfd29,0.35,350.7
PAY-98589,INV-01034,023,261.15,credit_card,2024-03-24T21:01:45-04:00,pending,c9126275-6b24-410d-ac1e-f86f0026c135,0.0,261.15
PAY-98590,INV-00447,232,145.13,wire,2024-03-02T11:48:53-05:00,completed,47ee3c38-e036-4dd5-b6a2-57c1e35237b7,0.15,144.98
PAY-98591,INV-01374,007,924.12,wire,2024-03-20T21:47:11-04:00,pending,TXN-XTIFSKUIHU,0.0,924.12
PAY-98592,INV-01261,194,42.83,credit_card,2024-03-17T23:00:47-04:00,completed,02c11b99-4cd3-414e-b30c-0a2a566063c5,1.24,41.59
PAY-98593,INV-00318,319,144.48,credit_card,2024-03-27T09:41:47-04:00,failed,TXN-JZEYMHQFHK,0.0,144.48
PAY-98594,INV-01385,403,241.0,credit_card,2024-03-09T20:12:18-05:00,completed,e4880b24-eacd-4c2d-9088-2b3b4d0c1042,6.99,234.01
PAY-98595,INV-00825,112,251.21,ach,2024-03-07T18:45:54-05:00,refunded,d7e8a7a6-7bd0-40cf-bf73-f157200a29c6,0.0,251.21
PAY-98596,INV-00640,225,1056.65,credit_card,2024-03-04T02:05:59-05:00,completed,dee3bd60-7d51-4dd4-8001-9668d4f402d3,30.64,1026.01
PAY-98597,INV-01387,209,388.74,credit_card,2024-03-18T04:47:51-04:00,failed,1dac95a6-f997-4221-840f-f7628b5b4fcb,0.0,388.74
PAY-98598,INV-00020,083,332.04,wire,2024-03-21T22:17:55-04:00,completed,TXN-TFGYRLCSMJ,0.33,331.71
PAY-98599,INV-00538,390,133.09,check,2024-03-06T06:28:42-05:00,completed,e62d307b-f740-4765-89dd-aa6d803ed0a8,0.0,133.09
PAY-98600,INV-00825,112,186.38,check,2024-03-20T01:11:00-04:00,completed,TXN-IWECFHNYXP,0.0,186.38
PAY-98601,INV-00550,295,364.54,ach,2024-03-23T06:24:01-04:00,pending,a99515ab-00a3-476a-a9a5-c8fca6f45160,0.0,364.54
PAY-98602,INV-00001,C234,46.79,check,2024-03-08T08:37:13-05:00,completed,0f279ca9-a2aa-40e6-886c-75ec1243da68,0.0,46.79
PAY-98603,INV-00415,500,332.72,credit_card,2024-03-08T19:11:34-05:00,completed,a611c09c-294f-4131-9f1d-ebdf6b2b5dc6,9.65,323.07
PAY-98604,INV-01067,072,41.93,wire,2024-03-21T00:36:03-04:00,completed,9304fd8e-61e9-4d47-b395-795bce595d38,0.04,41.89
PAY-98605,INV-00084,250,45.19,ach,2024-03-17T22:19:58-04:00,pending,5d5b6953-81a3-450b-83b8-ec6e15a78fbc,0.0,45.19
PAY-98606,INV-00913,031,405.05,credit_card,2024-03-22T15:32:43-04:00,completed,f47abed5-8f0d-4bd9-883b-34c9b299c603,11.75,393.3
PAY-98607,INV-01311,417,38.41,check,2024-03-30T19:47:51-04:00,completed,74ebaefa-af50-44c6-8c21-453a284a6d8a,0.0,38.41
PAY-98608,INV-00640,225,1080.35,check,2024-03-07T17:32:09-05:00,completed,80e7fa2c-7b6f-4f4b-9f68-b21761febc77,0.0,1080.35
PAY-98609,INV-00499,C184,117.28,ach,2024-03-02T07:41:41-05:00,completed,78d4dd08-6c1c-4620-9e79-9cea07bea2de,0.59,116.69
PAY-98610,INV-00789,C251,44.51,ach,2024-03-10T06:07:06-04:00,completed,TXN-ISSFBCUDMA,0.22,44.29
PAY-98611,INV-00609,026,123.35,wire,2024-03-17T09:14:04-04:00,completed,89a16396-e14d-4ca4-9b42-84620eb9124c,0.12,123.23
PAY-98612,INV-00356,415,133.06,ach,2024-03-04T06:50:03-05:00,completed,bacdfe90-9d7f-48b9-a1a7-09881d42bc56,0.67,132.39
PAY-98613,INV-00076,192,189.02,wire,2024-03-28T03:06:15-04:00,pending,TXN-MWQBTIVEVV,0.0,189.02
PAY-98614,INV-01099,153,348.17,ach,2024-03-01T09:00:07-05:00,completed,2f72160e-f2dd-4199-9d78-36ecc294cdbc,1.74,346.43
PAY-98615,INV-01371,209,119.41,wire,2024-03-04T08:08:30-05:00,completed,648be95e-b88c-4b18-9b95-5881dcbf3a37,0.12,119.29
PAY-98616,INV-01124,016,47.65,ach,2024-03-05T12:42:50-05:00,completed,TXN-NKTIRIUYWG,0.24,47.41
PAY-98617,INV-00540,155,311.71,check,2024-03-21T07:16:44-04:00,completed,TXN-NIMRJBXIFG,0.0,311.71
PAY-98618,INV-00245,322,361.87,ach,2024-03-06T15:44:34-05:00,completed,TXN-DGPBOMKXYK,1.81,360.06
PAY-98619,INV-00818,438,45.54,wire,2024-03-12T20:03:00-04:00,failed,35f8b756-16f1-4c6d-8b0b-7246d68819e7,0.0,45.54
PAY-98620,INV-00183,065,376.38,wire,2024-03-13T15:33:03-04:00,completed,cd4231b2-4b8d-4319-844f-3a61d4d21a68,0.38,376.0
PAY-98621,INV-01223,134,96.6,check,2024-03-07T06:30:32-05:00,completed,bc5a1ada-6c96-4dce-a13f-a1d37076ba12,0.0,96.6
PAY-98622,INV-00788,139,395.35,ach,2024-03-13T17:13:47-04:00,refunded,af664a86-7ad7-4510-a7b1-2938eaf50b5b,0.0,395.35
PAY-98623,INV-00666,392,146.99,credit_card,2024-03-09T14:08:17-05:00,completed,12e79d01-284f-4df2-9410-90426f0b01d1,4.26,142.73
PAY-98624,INV-00486,475,42.93,wire,2024-03-11T15:45:39-04:00,completed,cf06a37f-d5f2-499a-8680-fafc135a6113,0.04,42.89
PAY-98625,INV-00509,018,46.48,credit_card,2024-03-17T16:27:46-04:00,completed,ee3c7463-2d95-4da6-b0dc-c819d7448c26,1.35,45.13
PAY-98626,INV-00096,401,377.65,wire,2024-03-16T21:59:28-04:00,completed,a1b13e5f-69cc-407f-88e7-7d55dffd704d,0.38,377.27
PAY-98627,INV-01233,207,375.66,credit_card,2024-03-28T09:15:43-04:00,completed,d56e5a54-c1e8-4547-a701-1849b97b4370,10.89,364.77
PAY-98628,INV-01232,250,40.87,check,2024-03-17T12:21:56-04:00,pending,fac806af-b695-4bfa-bd14-daa0f3378dd6,0.0,40.87
PAY-98629,INV-01203,C119,47.05,credit_card,2024-03-27T19:54:08-04:00,completed,55682fee-6660-4337-8a84-18a50514f0a6,1.36,45.69
PAY-98630,INV-00334,458,346.15,check,2024-03-06T02:25:39-05:00,failed,TXN-QXKUHETFOU,0.0,346.15
PAY-98631,INV-00619,249,47.28,credit_card,2024-03-13T08:10:19-04:00,completed,TXN-LMSZYBTICQ,1.37,45.91
PAY-98632,INV-01230,446,40.99,credit_card,2024-03-01T09:04:01-05:00,completed,c18303d9-8660-49d0-9923-ce462bbb3ef7,1.19,39.8
PAY-98633,INV-00395,471,140.19,ach,2024-03-14T04:56:01-04:00,completed,fec3df36-db63-4e46-8d45-d27512ebb624,0.7,139.49
PAY-98634,INV-01247,274,199.23,credit_card,2024-03-13T13:03:00-04:00,completed,714dc182-221b-4e60-aec6-160f591bead1,5.78,193.45
PAY-98635,INV-00004,C329,1072.39,ach,2024-03-11T02:06:29-04:00,completed,6caea95f-f9eb-4217-8d73-452dcbc48cfa,5.36,1067.03
PAY-98636,INV-01050,425,43.66,ach,2024-03-09T22:40:02-05:00,completed,722b9dd3-9b88-41cb-a92e-25641818317a,0.22,43.44
PAY-98637,INV-01004,255,367.45,check,2024-03-05T16:50:20-05:00,completed,TXN-YCTNJIOKFI,0.0,367.45
PAY-98638,INV-01194,040,383.02,wire,2024-03-11T19:26:09-04:00,completed,6c9eeeae-7aed-476a-867c-b8fbaf284dad,0.38,382.64
PAY-98639,INV-00771,073,40.25,wire,2024-03-13T20:19:47-04:00,completed,b32f0412-3b14-4126-ab2b-649d505b6950,0.04,40.21
PAY-98640,INV-00468,C062,134.82,credit_card,2024-02-29T21:24:53-05:00,completed,8a0e7eab-dc9b-4704-b100-b95148c6055b,3.91,130.91
PAY-98641,INV-01057,423,384.73,wire,2024-03-09T14:52:34-05:00,completed,TXN-MHSPMRFSOQ,0.38,384.35
PAY-98642,INV-00621,003,46.24,ach,2024-03-23T17:24:00-04:00,completed,d5565ebb-ba3e-4ca1-ac10-18f2a9f4f6cb,0.23,46.01
PAY-98643,INV-01190,332,318.24,wire,2024-03-18T16:21:19-04:00,completed,TXN-QDNBKUPTWC,0.32,317.92
PAY-98644,INV-01130,091,322.39,credit_card,2024-03-18T04:14:30-04:00,completed,219dc91d-5c65-49ef-926b-a666225dce96,9.35,313.04
PAY-98645,INV-00912,304,48.08,ach,2024-03-26T23:59:53-04:00,completed,cf30f8ac-b10d-4457-9a01-9760df5ad8e9,0.24,47.84
PAY-98646,INV-00181,C011,48.72,ach,2024-03-09T10:41:07-05:00,completed,TXN-ONRTNPCZRF,0.24,48.48
PAY-98647,INV-01338,215,356.97,check,2024-03-28T14:44:44-04:00,failed,a7b537d4-1e70-4ab5-a452-1a02866174a4,0.0,356.97
PAY-98648,INV-01192,387,905.69,check,2024-03-03T12:49:56-05:00,completed,98501aae-97ae-4bd9-babc-70254b939767,0.0,905.69
PAY-98649,INV-00359,258,147.53,check,2024-03-17T18:20:00-04:00,completed,TXN-VOBMDKRRWJ,0.0,147.53
PAY-98650,INV-00580,C444,179.16,wire,2024-03-03T14:26:52-05:00,completed,ffb7eff2-e587-47c8-8864-eb3417fa1d8b,0.18,178.98
PAY-98651,INV-00285,393,148.29,wire,2024-03-20T00:08:48-04:00,completed,TXN-SJCSELMLZD,0.15,148.14
PAY-98652,INV-01031,429,136.24,wire,2024-03-06T05:30:39-05:00,refunded,TXN-NUIBJJHPJU,0.0,136.24
PAY-98653,INV-00579,476,385.44,wire,2024-03-14T14:36:15-04:00,completed,9e4a2818-7f19-4d97-8b0a-756e95cd93f2,0.39,385.05
PAY-98654,INV-00697,463,45.33,wire,2024-03-07T08:02:02-05:00,completed,TXN-KXFGYIMCLR,0.05,45.28
PAY-98655,INV-00734,027,43.95,ach,2024-03-21T14:13:29-04:00,completed,TXN-IAEAGRKLEB,0.22,43.73
PAY-98656,INV-01140,397,138.98,credit_card,2024-03-18T16:02:35-04:00,completed,97317b75-e92f-44a7-a0de-e1fa8d5de5a5,4.03,134.95
PAY-98657,INV-00667,266,44.7,check,2024-03-18T14:58:52-04:00,completed,1c8486f6-c9ad-49b0-bb2e-1fa007bcfbba,0.0,44.7
PAY-98658,INV-00229,C285,45.89,ach,2024-03-29T01:40:21-04:00,completed,76b4d48f-f42c-431a-af5e-8d3fd7d9ddb3,0.23,45.66
PAY-98659,INV-00204,168,138.75,credit_card,2024-03-30T19:04:02-04:00,completed,63a0d70e-cdf1-4d01-853b-18d6a2610f9d,4.02,134.73
PAY-98660,INV-00273,070,125.28,ach,2024-03-19T08:02:07-04:00,failed,a4b67afe-d557-489d-b9cf-871262ef22f9,0.0,125.28
PAY-98661,INV-00168,C232,51.72,ach,2024-03-10T17:19:11-04:00,completed,c11d23df-39c0-4d6a-9504-6635d0ca6a83,0.26,51.46
PAY-98662,INV-00129,217,101.31,credit_card,2024-03-01T22:59:47-05:00,completed,TXN-SADPAKICRP,2.94,98.37
PAY-98663,INV-00248,C386,128.61,ach,2024-03-01T02:27:52-05:00,completed,ceee44b8-6186-4925-8781-e8b558178dd1,0.64,127.97
PAY-98664,INV-00155,322,357.22,wire,2024-03-18T15:36:56-04:00,completed,9da6834b-983d-4b10-b09d-c05d0fc707cf,0.36,356.86
PAY-98665,INV-01370,013,357.06,wire,2024-03-12T07:36:37-04:00,pending,TXN-BRDRGYADUN,0.0,357.06
PAY-98666,INV-00878,387,144.08,wire,2024-03-21T20:02:51-04:00,completed,197c5756-ec9a-4fbf-ba56-d0472049d785,0.14,143.94
PAY-98667,INV-00695,427,145.36,check,2024-03-09T19:50:22-05:00,completed,d3c3ce25-ba5d-4e29-9841-eb47684ac881,0.0,145.36
PAY-98668,INV-01095,383,52.61,wire,2024-03-28T04:35:18-04:00,completed,87c51bca-aae5-4f29-9fd1-bb33ff1a150c,0.05,52.56
PAY-98669,INV-00857,181,49.7,check,2024-03-30T15:33:33-04:00,completed,947cdc24-3b21-4c8b-91fb-d7e4ac6ca445,0.0,49.7
PAY-98670,INV-00635,369,44.98,ach,2024-03-13T06:25:49-04:00,completed,TXN-ASAKJFBNOL,0.22,44.76
PAY-98671,INV-01384,125,131.86,check,2024-03-10T03:16:26-04:00,completed,TXN-OOTJVTLYBH,0.0,131.86
PAY-98672,INV-00156,464,45.09,wire,2024-03-22T03:05:54-04:00,completed,7370ceea-2044-418c-9c4a-904826725d2f,0.05,45.04
PAY-98673,INV-00046,069,897.83,ach,2024-03-16T09:59:09-04:00,completed,TXN-RWFLBBFYLN,4.49,893.34
PAY-98674,INV-00306,413,146.95,credit_card,2024-03-29T08:12:29-04:00,completed,TXN-ZPEHFORIQD,4.26,142.69
PAY-98675,INV-01021,264,142.11,credit_card,2024-03-29T01:31:19-04:00,completed,2921e38c-fd58-45c9-9c6b-b8bf36da4e8e,4.12,137.99
PAY-98676,INV-00477,041,150.75,check,2024-03-01T11:31:19-05:00,completed,0ce1de7a-d05b-4b92-abd2-f8408ee2e9f5,0.0,150.75
PAY-98677,INV-01028,228,992.01,credit_card,2024-03-11T17:22:37-04:00,completed,ea875846-a472-461f-98f5-0ce532f9256b,28.77,963.24
PAY-98678,INV-00754,043,131.88,check,2024-03-24T22:19:44-04:00,completed,4294963f-b64e-4eba-95f8-eb9f6be455e5,0.0,131.88
PAY-98679,INV-00610,003,41.51,check,2024-03-14T12:10:29-04:00,completed,f8cc4123-7d4e-4833-ba19-36b67b151b05,0.0,41.51
PAY-98680,INV-00109,388,399.78,wire,2024-03-21T16:34:50-04:00,completed,TXN-ZKOPKXGCHY,0.4,399.38
PAY-98681,INV-01313,078,126.48,ach,2024-03-19T08:40:00-04:00,completed,98813ca1-6a8c-43c6-9f3f-f1f5527fe9ad,0.63,125.85
PAY-98682,INV-00353,369,374.78,check,2024-03-05T11:17:38-05:00,completed,4062f374-7cbd-40af-92ef-110d2f9c8a9d,0.0,374.78
PAY-98683,INV-01210,021,456.6,ach,2024-03-27T19:02:57-04:00,completed,d31393e1-830e-43de-ba23-cbd25a4a4c04,2.28,454.32
PAY-98684,INV-00993,210,156.66,credit_card,2024-03-16T13:06:07-04:00,failed,e24fdce2-efe5-4b36-96c7-a145c866bf8d,0.0,156.66
PAY-98685,INV-01355,C210,160.51,check,2024-03-06T06:14:00-05:00,completed,TXN-SNBIPDFHOH,0.0,160.51
PAY-98686,INV-01336,148,44.86,check,2024-03-17T06:07:46-04:00,completed,TXN-MHLNFNVRGL,0.0,44.86
PAY-98687,INV-00422,335,136.52,ach,2024-03-09T11:24:18-05:00,completed,d9da1906-d612-474a-adf8-8de3ed9b6d7e,0.68,135.84
PAY-98688,INV-00266,398,142.3,check,2024-03-11T11:43:18-04:00,pending,b1ff5b6b-cee0-4017-874a-f0474850f521,0.0,142.3
PAY-98689,INV-00004,329,1011.62,ach,2024-03-10T04:40:01-04:00,completed,TXN-JOJPBUPSZQ,5.06,1006.56
PAY-98690,INV-65176,CUST-109,3361.76,wire,2024-03-14T04:48:10-04:00,completed,52b34a62-310f-45ff-a4f5-6ab07ecb04ba,3.36,3358.4
PAY-98691,INV-00701,231,388.94,ach,2024-03-19T11:03:59-04:00,completed,d323684f-9cfb-4570-a52b-a1acd2a34c02,1.94,387.0
PAY-98692,INV-00920,234,846.15,ach,2024-03-17T12:59:49-04:00,completed,5977c183-7226-4cf1-8bbd-3ca7157e7706,4.23,841.92
PAY-98693,INV-00745,084,47.49,check,2024-03-27T16:28:15-04:00,completed,TXN-DUWQBROUHG,0.0,47.49
PAY-98694,INV-00375,366,140.96,ach,2024-03-08T18:54:33-05:00,completed,8be99675-a506-4c1d-b55a-bc3576ee5c22,0.7,140.26
PAY-98695,INV-00572,184,147.81,credit_card,2024-03-05T01:54:45-05:00,completed,TXN-UAQUHGXNPZ,4.29,143.52
PAY-98696,INV-00102,399,143.75,check,2024-03-17T08:53:02-04:00,completed,TXN-QIUCJVUAHS,0.0,143.75
PAY-98697,INV-00945,383,159.84,ach,2024-03-04T23:34:56-05:00,completed,ba1764c0-f4a4-4317-a75a-11a60d822e70,0.8,159.04
PAY-98698,INV-01239,393,88.89,ach,2024-03-17T05:47:11-04:00,completed,TXN-BBTJNTDZSN,0.44,88.45
PAY-98699,INV-01088,469,45.34,credit_card,2024-03-08T14:40:38-05:00,completed,TXN-IGPVNCRSZD,1.31,44.03
PAY-98700,INV-01077,262,137.5,credit_card,2024-03-02T10:13:51-05:00,completed,830f1bc8-522f-46d6-85d6-d786d8cfd54c,3.99,133.51
PAY-98701,INV-01154,117,139.21,credit_card,2024-03-11T06:41:10-04:00,completed,16d34f51-01ff-4d9d-9411-cb6c093a60b7,4.04,135.17
PAY-98702,INV-00685,477,839.95,ach,2024-03-04T13:42:11-05:00,failed,TXN-QXWMQOTYTO,0.0,839.95
PAY-98703,INV-00787,118,46.27,check,2024-03-28T12:46:33-04:00,completed,TXN-HOEDNVCSJY,0.0,46.27
PAY-98704,INV-00933,480,72.53,ach,2024-03-25T15:08:03-04:00,completed,8ef6bfad-eb8e-4779-ae11-83923a663d30,0.36,72.17
PAY-98705,INV-00956,318,306.26,ach,2024-03-14T14:08:31-04:00,completed,0a695693-9959-4ca1-837b-28d54e77e1f2,1.53,304.73
PAY-98706,INV-00343,499,94.92,ach,2024-03-11T04:49:26-04:00,completed,96d9e0ae-768e-40ec-a67c-e93cea782963,0.47,94.45
PAY-98707,INV-00010,495,51.09,credit_card,2024-03-31T09:18:10-04:00,completed,TXN-RAYGPCQWRK,1.48,49.61
PAY-98708,INV-00499,184,122.96,credit_card,2024-03-26T02:35:48-04:00,completed,2213aea7-c158-4a7e-a245-2236c6db5a44,3.57,119.39
PAY-98709,INV-01065,351,124.8,ach,2024-03-07T19:31:53-05:00,completed,698f3424-88bc-4463-80c4-93e32e51f2d5,0.62,124.18
PAY-98710,INV-00290,C330,47.15,wire,2024-03-08T07:59:44-05:00,completed,110c7ab4-046c-4b75-9071-2d75ac2423a5,0.05,47.1
PAY-98711,INV-00101,469,50.91,ach,2024-03-14T01:42:30-04:00,completed,d1cd9f06-3a68-4895-8802-d271b151f6cb,0.25,50.66
PAY-98712,INV-00744,220,345.08,check,2024-03-22T05:01:05-04:00,completed,ff7b59c0-5342-46c7-8b02-62a8a72e8d0a,0.0,345.08
PAY-98713,INV-00115,C300,47.93,wire,2024-03-19T12:35:09-04:00,completed,d6a4acce-d826-42e8-8a2d-a655115559dc,0.05,47.88
PAY-98714,INV-00209,399,143.41,credit_card,2024-03-03T05:03:52-05:00,completed,TXN-BXSVRRUXLU,4.16,139.25
PAY-98715,INV-00460,058,934.47,check,2024-03-16T13:09:30-04:00,completed,TXN-RZEEYPAKLR,0.0,934.47
PAY-98716,INV-00170,115,897.85,ach,2024-03-14T02:46:05-04:00,completed,2bfdf7c1-e82e-4d59-9bb6-dfeb23b9c975,4.49,893.36
PAY-98717,INV-01399,204,300.71,check,2024-03-11T03:16:25-04:00,completed,8f1a286d-ea8a-46e2-9db7-b5aa0638e196,0.0,300.71
PAY-98718,INV-01349,344,981.84,ach,2024-03-12T15:01:09-04:00,failed,c5620c3f-f328-48a9-8650-cb8c732cc68c,0.0,981.84
PAY-98719,INV-00308,428,42.37,credit_card,2024-03-22T10:29:54-04:00,completed,358c86e0-d18b-432b-9a84-65427bd438dd,1.23,41.14
PAY-98720,INV-00472,414,43.17,wire,2024-03-10T07:17:26-04:00,completed,6b067d83-bfcf-4464-abaa-4730f84589a0,0.04,43.13
PAY-98721,INV-00251,064,390.86,ach,2024-03-21T09:56:07-04:00,completed,TXN-ARBVNZSFZW,1.95,388.91
PAY-98722,INV-00037,330,40.59,credit_card,2024-03-18T07:23:46-04:00,completed,df10072c-204a-49e2-beaf-338ad6af33fb,1.18,39.41
PAY-98723,INV-00196,C141,954.97,ach,2024-03-29T15:01:59-04:00,completed,b31dccdc-8049-4c17-b99c-5f10c7fb43a7,4.77,950.2
PAY-98724,INV-00967,290,445.33,check,2024-03-04T10:47:19-05:00,completed,4fef815f-12ed-450e-baf3-be28593a142c,0.0,445.33
PAY-98725,INV-00788,139,396.44,wire,2024-03-04T11:12:50-05:00,completed,TXN-TBOUKWPBGF,0.4,396.04
PAY-98726,INV-00375,366,130.98,check,2024-03-06T23:36:28-05:00,completed,9fcbd66c-9103-413e-9815-79c136378506,0.0,130.98
PAY-98727,INV-01376,467,45.78,credit_card,2024-03-06T21:14:13-05:00,completed,2a43f225-9b0b-438f-814e-e2b50b018ffc,1.33,44.45
PAY-98728,INV-01014,470,122.94,ach,2024-03-20T10:33:12-04:00,completed,98bb381c-bf99-4d75-bdfa-89bcb56fd884,0.61,122.33
PAY-98729,INV-00337,382,903.42,credit_card,2024-03-09T21:55:34-05:00,completed,4fee0df8-67b6-4619-8a11-bc5db4edcab4,26.2,877.22
PAY-98730,INV-01161,194,43.33,credit_card,2024-03-19T06:37:33-04:00,completed,3c1a4b8a-d870-4369-91e7-1743b52231fd,1.26,42.07
PAY-98731,INV-01304,C343,122.97,wire,2024-03-21T20:42:46-04:00,completed,f590b1db-020e-4465-9eea-b896a9453b9e,0.12,122.85
PAY-98732,INV-00222,369,368.23,check,2024-03-28T06:57:32-04:00,pending,6dd2c937-f9ed-4181-a05f-ddb6921b6738,0.0,368.23
PAY-98733,INV-00966,485,50.29,wire,2024-03-15T09:46:49-04:00,completed,TXN-RLAEWQQOBU,0.05,50.24
PAY-98734,INV-01006,136,326.98,check,2024-03-25T18:53:45-04:00,completed,TXN-QXKNFHTUQR,0.0,326.98
PAY-98735,INV-00137,C119,46.55,check,2024-03-11T23:35:14-04:00,completed,675c9184-f310-4c55-82f8-f82429108f9f,0.0,46.55
PAY-98736,INV-00447,232,136.12,credit_card,2024-03-05T20:35:15-05:00,completed,TXN-ICVOCGJKTA,3.95,132.17
PAY-98737,INV-00699,133,400.98,credit_card,2024-03-07T09:26:26-05:00,completed,53f1ba5e-90e9-484b-986d-49345251bc0e,11.63,389.35
PAY-98738,INV-00290,C330,43.47,check,2024-03-26T15:21:03-04:00,completed,TXN-MOTYFXOLFY,0.0,43.47
