invoice_id,customer_id,subscription_id,invoice_date,due_date,amount,currency,status,line_items_count,tax_amount,total_amount,period_start,period_end,created_at
INV-00198,240,SUB-0785,2024-03-01,2024-03-31,48.8,USD,paid,3,2.83,51.63,2024-03-01,2024-03-31,2024-03-01
INV-00199,143,SUB-0299,2024-03-01,2024-03-31,135.51,USD,paid,5,12.16,147.67,2024-03-01,2024-03-31,2024-03-01
INV-00200,071,SUB-0241,2024-03-01,2024-03-31,407.8,USD,paid,4,1.07,408.87,2024-03-01,2024-03-31,2024-03-01
INV-00201,469,SUB-0754,2024-03-01,2024-03-31,52.47,USD,paid,2,0.54,53.01,2024-03-01,2024-03-31,2024-03-01
INV-00202,308,SUB-0323,2024-03-01,2024-03-31,0.0,USD,paid,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00203,133,SUB-0206,2024-03-01,2024-03-31,429.92,USD,paid,3,38.46,468.38,2024-03-01,2024-03-31,2024-03-01
INV-00204,168,SUB-0487,2024-03-01,2024-03-31,149.34,USD,paid,6,3.85,153.19,2024-03-01,2024-03-31,2024-03-01
INV-00205,143,SUB-0299,2024-03-01,2024-03-31,135.51,USD,paid,6,2.67,138.18,2024-03-01,2024-03-31,2024-03-01
INV-00206,224,SUB-0186,2024-03-01,2024-03-31,145.66,USD,paid,1,4.68,150.34,2024-03-01,2024-03-31,2024-03-01
INV-00207,464,SUB-0421,2024-03-01,2024-03-31,0.0,USD,paid,7,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00208,119,SUB-0510,2024-03-01,2024-03-31,48.15,USD,paid,4,4.21,52.36,2024-03-01,2024-03-31,2024-03-01
INV-00209,399,SUB-0105,2024-03-01,2024-03-31,148.62,USD,paid,1,14.42,163.04,2024-03-01,2024-03-31,2024-03-01
INV-00210,283,SUB-0706,2024-03-01,2024-03-31,420.82,USD,pending,1,24.49,445.31,2024-03-01,2024-03-31,2024-03-01
INV-00211,498,SUB-0511,2024-03-01,2024-03-31,394.2,USD,paid,4,13.14,407.34,2024-03-01,2024-03-31,2024-03-01
INV-00212,157,SUB-0749,2024-03-01,2024-03-31,137.42,USD,paid,5,12.6,150.02,2024-03-01,2024-03-31,2024-03-01
INV-00213,148,SUB-0796,2024-03-01,2024-03-31,44.82,USD,disputed,6,2.01,46.83,2024-03-01,2024-03-31,2024-03-01
INV-00214,278,SUB-0456,2024-03-01,2024-03-31,142.34,USD,paid,2,1.94,144.28,2024-03-01,2024-03-31,2024-03-01
INV-00215,209,SUB-0165,2024-03-01,2024-03-31,146.69,USD,paid,7,7.91,154.6,2024-03-01,2024-03-31,2024-03-01
INV-00216,278,SUB-0755,2024-03-01,2024-03-31,146.03,USD,pending,5,11.58,157.61,2024-03-01,2024-03-31,2024-03-01
INV-00217,125,SUB-0568,2024-03-01,2024-03-31,52.4,USD,paid,6,0.8,53.2,2024-03-01,2024-03-31,2024-03-01
INV-00218,091,SUB-0469,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00219,235,SUB-0367,2024-03-01,2024-03-31,46.79,USD,paid,2,0.86,47.65,2024-03-01,2024-03-31,2024-03-01
INV-00220,041,SUB-0439,2024-03-01,2024-03-31,157.7,USD,paid,1,10.56,168.26,2024-03-01,2024-03-31,2024-03-01
INV-00221,223,SUB-0047,2024-03-01,2024-03-31,1098.85,USD,paid,2,11.68,1110.53,2024-03-01,2024-03-31,2024-03-01
INV-00222,369,SUB-0557,2024-03-01,2024-03-31,386.21,USD,void,5,3.71,389.92,2024-03-01,2024-03-31,2024-03-01
INV-00223,077,SUB-0182,2024-03-01,2024-03-31,154.11,USD,paid,4,13.0,167.11,2024-03-01,2024-03-31,2024-03-01
INV-00224,190,SUB-0634,2024-03-01,2024-03-31,1057.56,USD,paid,5,7.52,1065.08,2024-03-01,2024-03-31,2024-03-01
INV-00225,124,SUB-0508,2024-03-01,2024-03-31,51.18,USD,paid,6,4.87,56.05,2024-03-01,2024-03-31,2024-03-01
INV-00226,143,SUB-0534,2024-03-01,2024-03-31,402.58,USD,paid,6,35.96,438.54,2024-03-01,2024-03-31,2024-03-01
INV-00227,304,SUB-0490,2024-03-01,2024-03-31,143.84,USD,overdue,1,9.3,153.14,2024-03-01,2024-03-31,2024-03-01
INV-00228,408,SUB-0815,2024-03-01,2024-03-31,1074.6,USD,paid,5,53.2,1127.8,2024-03-01,2024-03-31,2024-03-01
INV-00229,285,SUB-0116,2024-03-01,2024-03-31,50.39,USD,paid,2,2.44,52.83,2024-03-01,2024-03-31,2024-03-01
INV-00230,280,SUB-0134,2024-03-01,2024-03-31,159.03,USD,paid,6,14.52,173.55,2024-03-01,2024-03-31,2024-03-01
INV-00231,258,SUB-0344,2024-03-01,2024-03-31,0.0,USD,paid,7,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00232,319,SUB-0673,2024-03-01,2024-03-31,151.85,USD,overdue,3,6.63,158.48,2024-03-01,2024-03-31,2024-03-01
INV-00233,480,SUB-0515,2024-03-01,2024-03-31,955.7,USD,paid,1,48.78,1004.48,2024-03-01,2024-03-31,2024-03-01
INV-00234,143,SUB-0299,2024-03-01,2024-03-31,135.51,USD,pending,1,8.09,143.6,2024-03-01,2024-03-31,2024-03-01
INV-00235,452,SUB-0220,2024-03-01,2024-03-31,0.0,USD,paid,2,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00236,438,SUB-0396,2024-03-01,2024-03-31,49.56,USD,paid,2,3.29,52.85,2024-03-01,2024-03-31,2024-03-01
INV-00237,146,SUB-0342,2024-03-01,2024-03-31,47.04,USD,paid,2,4.36,51.4,2024-03-01,2024-03-31,2024-03-01
INV-00238,348,SUB-0422,2024-03-01,2024-03-31,159.97,USD,paid,3,15.03,175.0,2024-03-01,2024-03-31,2024-03-01
INV-00239,186,SUB-0332,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00240,374,SUB-0512,2024-03-01,2024-03-31,-381.68,USD,paid,3,0.0,-381.68,2024-03-01,2024-03-31,2024-03-01
INV-00241,148,SUB-0796,2024-03-01,2024-03-31,44.82,USD,overdue,1,4.13,48.95,2024-03-01,2024-03-31,2024-03-01
INV-00242,018,SUB-0663,2024-03-01,2024-03-31,46.88,USD,paid,5,0.62,47.5,2024-03-01,2024-03-31,2024-03-01
INV-00243,053,SUB-0460,2024-03-01,2024-03-31,136.57,USD,paid,5,2.39,138.96,2024-03-01,2024-03-31,2024-03-01
INV-00244,317,SUB-0458,2024-03-01,2024-03-31,378.82,USD,disputed,1,9.33,388.15,2024-03-01,2024-03-31,2024-03-01
INV-00245,322,SUB-0026,2024-03-01,2024-03-31,384.2,USD,paid,5,13.91,398.11,2024-03-01,2024-03-31,2024-03-01
INV-00246,048,SUB-0700,2024-03-01,2024-03-31,50.16,USD,paid,2,3.24,53.4,2024-03-01,2024-03-31,2024-03-01
INV-00247,153,SUB-0226,2024-03-01,2024-03-31,141.41,USD,paid,3,12.38,153.79,2024-03-01,2024-03-31,2024-03-01
INV-00248,386,SUB-0645,2024-03-01,2024-03-31,0.0,USD,overdue,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00249,152,SUB-0307,2024-03-01,2024-03-31,374.3,USD,paid,2,1.0,375.3,2024-03-01,2024-03-31,2024-03-01
INV-00250,342,SUB-0191,2024-03-01,2024-03-31,1010.29,USD,paid,6,92.66,1102.95,2024-03-01,2024-03-31,2024-03-01
INV-00251,064,SUB-0221,2024-03-01,2024-03-31,418.08,USD,paid,2,41.59,459.67,2024-03-01,2024-03-31,2024-03-01
INV-00252,262,SUB-0679,2024-03-01,2024-03-31,141.16,USD,paid,3,4.2,145.36,2024-03-01,2024-03-31,2024-03-01
INV-00253,034,SUB-0045,2024-03-01,2024-03-31,45.92,USD,paid,1,2.07,47.99,2024-03-01,2024-03-31,2024-03-01
INV-00254,139,SUB-0111,2024-03-01,2024-03-31,0.0,USD,paid,6,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00255,262,SUB-0712,2024-03-01,2024-03-31,144.69,USD,disputed,5,9.81,154.5,2024-03-01,2024-03-31,2024-03-01
INV-00256,438,SUB-0558,2024-03-01,2024-03-31,159.49,USD,paid,4,9.45,168.94,2024-03-01,2024-03-31,2024-03-01
INV-00257,428,SUB-0151,2024-03-01,2024-03-31,152.57,USD,paid,2,6.89,159.46,2024-03-01,2024-03-31,2024-03-01
INV-00258,091,SUB-0469,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00259,387,SUB-0370,2024-03-01,2024-03-31,158.59,USD,paid,4,3.13,161.72,2024-03-01,2024-03-31,2024-03-01
INV-00260,011,SUB-0300,2024-03-01,2024-03-31,46.63,USD,paid,5,3.24,49.87,2024-03-01,2024-03-31,2024-03-01
INV-00261,018,SUB-0147,2024-03-01,2024-03-31,154.31,USD,paid,3,13.38,167.69,2024-03-01,2024-03-31,2024-03-01
INV-00262,374,SUB-0512,2024-03-01,2024-03-31,381.68,USD,pending,3,25.71,407.39,2024-03-01,2024-03-31,2024-03-01
INV-00263,405,SUB-0227,2024-03-01,2024-03-31,377.66,USD,paid,6,16.46,394.12,2024-03-01,2024-03-31,2024-03-01
INV-00264,427,SUB-0146,2024-03-01,2024-03-31,147.92,USD,paid,2,9.49,157.41,2024-03-01,2024-03-31,2024-03-01
INV-00265,064,SUB-0759,2024-03-01,2024-03-31,146.85,USD,paid,2,1.48,148.33,2024-03-01,2024-03-31,2024-03-01
INV-00266,398,SUB-0745,2024-03-01,2024-03-31,161.41,USD,paid,4,8.19,169.6,2024-03-01,2024-03-31,2024-03-01
INV-00267,446,SUB-0389,2024-03-01,2024-03-31,399.48,USD,paid,5,10.2,409.68,2024-03-01,2024-03-31,2024-03-01
INV-00268,206,SUB-0373,2024-03-01,2024-03-31,135.25,USD,paid,2,9.53,144.78,2024-03-01,2024-03-31,2024-03-01
INV-00269,258,SUB-0608,2024-03-01,2024-03-31,49.54,USD,paid,2,4.71,54.25,2024-03-01,2024-03-31,2024-03-01
INV-00270,120,SUB-0097,2024-03-01,2024-03-31,135.51,USD,paid,5,9.8,145.31,2024-03-01,2024-03-31,2024-03-01
INV-00271,199,SUB-0440,2024-03-01,2024-03-31,157.96,USD,pending,5,7.53,165.49,2024-03-01,2024-03-31,2024-03-01
INV-00272,088,SUB-0544,2024-03-01,2024-03-31,162.24,USD,paid,5,12.01,174.25,2024-03-01,2024-03-31,2024-03-01
INV-00273,070,SUB-0721,2024-03-01,2024-03-31,136.46,USD,paid,6,3.02,139.48,2024-03-01,2024-03-31,2024-03-01
INV-00274,199,SUB-0440,2024-03-01,2024-03-31,157.96,USD,paid,5,1.76,159.72,2024-03-01,2024-03-31,2024-03-01
INV-00275,480,SUB-0515,2024-03-01,2024-03-31,955.7,usd,pending,1,91.46,1047.16,2024-03-01,2024-03-31,2024-03-01
INV-00276,043,SUB-0246,2024-03-01,2024-03-31,415.31,USD,pending,1,20.11,435.42,2024-03-01,2024-03-31,2024-03-01
INV-00277,459,SUB-0324,2024-03-01,2024-03-31,933.82,USD,disputed,7,57.45,991.27,2024-03-01,2024-03-31,2024-03-01
INV-00278,083,SUB-0532,2024-03-01,2024-03-31,158.53,USD,paid,4,0.79,159.32,2024-03-01,2024-03-31,2024-03-01
INV-00279,480,SUB-0274,2024-03-01,2024-03-31,365.44,USD,paid,3,34.28,399.72,2024-03-01,2024-03-31,2024-03-01
INV-00280,277,SUB-0132,2024-03-01,2024-03-31,401.59,USD,paid,4,3.41,405.0,2024-03-01,2024-03-31,2024-03-01
INV-00281,058,SUB-0365,2024-03-01,2024-03-31,1068.31,USD,pending,6,95.71,1164.02,2024-03-01,2024-03-31,2024-03-01
INV-00282,333,SUB-0162,2024-03-01,2024-03-31,46.76,USD,paid,1,3.8,50.56,2024-03-01,2024-03-31,2024-03-01
INV-00283,034,SUB-0518,2024-03-01,2024-03-31,44.9,USD,pending,2,0.8,45.7,2024-03-01,2024-03-31,2024-03-01
INV-00284,342,SUB-0191,2024-03-01,2024-03-31,1010.29,USD,paid,6,46.01,1056.3,2024-03-01,2024-03-31,2024-03-01
INV-00285,393,SUB-0725,2024-03-01,2024-03-31,148.9,USD,pending,7,11.62,160.52,2024-03-01,2024-03-31,2024-03-01
INV-00286,044,SUB-0753,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00287,369,SUB-0377,2024-03-01,2024-03-31,143.94,USD,paid,3,2.11,146.05,2024-03-01,2024-03-31,2024-03-01
INV-00288,459,SUB-0642,2024-03-01,2024-03-31,151.66,USD,overdue,5,3.46,155.12,2024-03-01,2024-03-31,2024-03-01
INV-00289,011,SUB-0300,2024-03-01,2024-03-31,46.63,USD,paid,5,4.05,50.68,2024-03-01,2024-03-31,2024-03-01
INV-00290,330,SUB-0316,2024-03-01,2024-03-31,47.35,USD,disputed,3,3.18,50.53,2024-03-01,2024-03-31,2024-03-01
INV-00291,409,SUB-0741,2024-03-01,2024-03-31,161.47,USD,overdue,1,4.99,166.46,2024-03-01,2024-03-31,2024-03-01
INV-00292,361,SUB-0697,2024-03-01,2024-03-31,52.43,USD,paid,3,2.18,54.61,2024-03-01,2024-03-31,2024-03-01
INV-00293,403,SUB-0103,2024-03-01,2024-03-31,958.52,USD,void,5,61.1,1019.62,2024-03-01,2024-03-31,2024-03-01
INV-00294,131,SUB-0211,2024-03-01,2024-03-31,145.59,USD,paid,1,11.43,157.02,2024-03-01,2024-03-31,2024-03-01
INV-00295,048,SUB-0700,2024-03-01,2024-03-31,50.16,USD,paid,1,2.04,52.2,2024-03-01,2024-03-31,2024-03-01
INV-00296,269,SUB-0606,2024-03-01,2024-03-31,150.09,USD,paid,4,14.15,164.24,2024-03-01,2024-03-31,2024-03-01
INV-00297,294,SUB-0260,2024-03-01,2024-03-31,141.49,USD,paid,2,11.62,153.11,2024-03-01,2024-03-31,2024-03-01
INV-00298,384,SUB-0657,2024-03-01,2024-03-31,1065.4,USD,pending,6,6.91,1072.31,2024-03-01,2024-03-31,2024-03-01
INV-00299,050,SUB-0588,2024-03-01,2024-03-31,0.0,USD,paid,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00300,078,SUB-0533,2024-03-01,2024-03-31,145.61,USD,paid,4,3.17,148.78,2024-03-01,2024-03-31,2024-03-01
INV-00301,278,SUB-0113,2024-03-01,2024-03-31,0.0,USD,pending,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00302,141,SUB-0152,2024-03-01,2024-03-31,53.18,USD,paid,7,4.91,58.09,2024-03-01,2024-03-31,2024-03-01
INV-00303,445,SUB-0565,2024-03-01,2024-03-31,1031.55,USD,disputed,7,51.63,1083.18,2024-03-01,2024-03-31,2024-03-01
INV-00304,253,SUB-0115,2024-03-01,2024-03-31,49.81,USD,paid,3,3.85,53.66,2024-03-01,2024-03-31,2024-03-01
INV-00305,314,SUB-0599,2024-03-01,2024-03-31,993.89,USD,paid,3,34.48,1028.37,2024-03-01,2024-03-31,2024-03-01
INV-00306,413,SUB-0433,2024-03-01,2024-03-31,155.29,USD,paid,5,2.48,157.77,2024-03-01,2024-03-31,2024-03-01
INV-00307,059,SUB-0726,2024-03-01,2024-03-31,163.25,USD,paid,7,1.7,164.95,2024-03-01,2024-03-31,2024-03-01
INV-00308,428,SUB-0125,2024-03-01,2024-03-31,47.42,USD,paid,1,1.86,49.28,2024-03-01,2024-03-31,2024-03-01
INV-00309,417,SUB-0090,2024-03-01,2024-03-31,138.57,USD,paid,2,10.98,149.55,2024-03-01,2024-03-31,2024-03-01
INV-00310,294,SUB-0260,2024-03-01,2024-03-31,141.49,USD,paid,6,2.13,143.62,2024-03-01,2024-03-31,2024-03-01
INV-00311,307,SUB-0767,2024-03-01,2024-03-31,418.63,USD,paid,5,39.08,457.71,2024-03-01,2024-03-31,2024-03-01
INV-00312,403,SUB-0472,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00313,397,SUB-0261,2024-03-01,2024-03-31,45.09,USD,paid,3,0.79,45.88,2024-03-01,2024-03-31,2024-03-01
INV-00314,118,SUB-0637,2024-03-01,2024-03-31,50.96,USD,overdue,2,1.02,51.98,2024-03-01,2024-03-31,2024-03-01
INV-00315,091,SUB-0349,2024-03-01,2024-03-31,370.29,USD,overdue,6,2.31,372.6,2024-03-01,2024-03-31,2024-03-01
INV-00316,141,SUB-0314,2024-03-01,2024-03-31,1070.62,USD,paid,5,25.22,1095.84,2024-03-01,2024-03-31,2024-03-01
INV-00317,190,SUB-0634,2024-03-01,2024-03-31,1057.56,USD,paid,4,51.59,1109.15,2024-03-01,2024-03-31,2024-03-01
INV-00318,319,SUB-0673,2024-03-01,2024-03-31,151.85,USD,disputed,5,10.36,162.21,2024-03-01,2024-03-31,2024-03-01
INV-00319,034,SUB-0518,2024-03-01,2024-03-31,44.9,USD,paid,6,2.71,47.61,2024-03-01,2024-03-31,2024-03-01
INV-00320,065,SUB-0705,2024-03-01,2024-03-31,51.58,USD,void,3,0.14,51.72,2024-03-01,2024-03-31,2024-03-01
INV-00321,145,SUB-0660,2024-03-01,2024-03-31,418.29,USD,paid,7,25.3,443.59,2024-03-01,2024-03-31,2024-03-01
INV-00322,062,SUB-0386,2024-03-01,2024-03-31,137.38,USD,paid,4,2.74,140.12,2024-03-01,2024-03-31,2024-03-01
INV-00323,291,SUB-0677,2024-03-01,2024-03-31,143.19,USD,paid,6,9.48,152.67,2024-03-01,2024-03-31,2024-03-01
INV-00324,070,SUB-0769,2024-03-01,2024-03-31,381.92,USD,paid,6,36.72,418.64,2024-03-01,2024-03-31,2024-03-01
INV-00325,393,SUB-0812,2024-03-01,2024-03-31,46.73,USD,paid,5,0.41,47.14,2024-03-01,2024-03-31,2024-03-01
INV-00326,144,SUB-0481,2024-03-01,2024-03-31,156.66,USD,paid,2,12.75,169.41,2024-03-01,2024-03-31,2024-03-01
INV-00327,412,SUB-0028,2024-03-01,2024-03-31,423.45,USD,paid,5,38.82,462.27,2024-03-01,2024-03-31,2024-03-01
INV-00328,477,SUB-0820,2024-03-01,2024-03-31,931.26,USD,pending,1,73.54,1004.8,2024-03-01,2024-03-31,2024-03-01
INV-00329,004,SUB-0575,2024-03-01,2024-03-31,51.0,USD,paid,2,1.56,52.56,2024-03-01,2024-03-31,2024-03-01
INV-00330,139,SUB-0111,2024-03-01,2024-03-31,0.0,USD,paid,3,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00331,221,SUB-0285,2024-03-01,2024-03-31,108.41,USD,paid,7,0.34,108.75,2024-03-01,2024-03-31,2024-03-01
INV-00332,328,SUB-0123,2024-03-01,2024-03-31,45.5,USD,paid,2,0.46,45.96,2024-03-01,2024-03-31,2024-03-01
INV-00333,438,SUB-0396,2024-03-01,2024-03-31,49.56,USD,overdue,5,1.77,51.33,2024-03-01,2024-03-31,2024-03-01
INV-00334,458,SUB-0814,2024-03-01,2024-03-31,398.91,USD,paid,2,30.01,428.92,2024-03-01,2024-03-31,2024-03-01
INV-00335,280,SUB-0134,2024-03-01,2024-03-31,159.03,USD,paid,1,9.63,168.66,2024-03-01,2024-03-31,2024-03-01
INV-00336,383,SUB-0801,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00337,382,SUB-0714,2024-03-01,2024-03-31,1035.62,USD,paid,1,73.77,1109.39,2024-03-01,2024-03-31,2024-03-01
INV-00338,476,SUB-0776,2024-03-01,2024-03-31,404.56,USD,pending,5,4.68,409.24,2024-03-01,2024-03-31,2024-03-01
INV-00339,058,SUB-0365,2024-03-01,2024-03-31,1068.31,USD,pending,2,36.08,1104.39,2024-03-01,2024-03-31,2024-03-01
INV-00340,403,SUB-0092,2024-03-01,2024-03-31,146.57,usd,pending,6,0.66,147.23,2024-03-01,2024-03-31,2024-03-01
INV-00341,403,SUB-0428,2024-03-01,2024-03-31,49.43,USD,paid,3,1.19,50.62,2024-03-01,2024-03-31,2024-03-01
INV-00342,497,SUB-0356,2024-03-01,2024-03-31,48.87,USD,paid,2,1.14,50.01,2024-03-01,2024-03-31,2024-03-01
INV-00343,499,SUB-0161,2024-03-01,2024-03-31,0.0,USD,pending,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00344,388,SUB-0734,2024-03-01,2024-03-31,410.06,USD,paid,2,27.46,437.52,2024-03-01,2024-03-31,2024-03-01
INV-00345,125,SUB-0617,2024-03-01,2024-03-31,139.76,USD,paid,3,10.22,149.98,2024-03-01,2024-03-31,2024-03-01
INV-00346,446,SUB-0389,2024-03-01,2024-03-31,399.48,USD,paid,6,7.51,406.99,2024-03-01,2024-03-31,2024-03-01
INV-00347,046,SUB-0172,2024-03-01,2024-03-31,438.35,USD,disputed,3,27.57,465.92,2024-03-01,2024-03-31,2024-03-01
INV-00348,291,SUB-0266,2024-03-01,2024-03-31,428.93,USD,paid,4,10.01,438.94,2024-03-01,2024-03-31,2024-03-01
INV-00349,403,SUB-0428,2024-03-01,2024-03-31,49.43,USD,pending,4,3.86,53.29,2024-03-01,2024-03-31,2024-03-01
INV-00350,447,SUB-0048,2024-03-01,2024-03-31,148.47,USD,paid,3,6.65,155.12,2024-03-01,2024-03-31,2024-03-01
INV-00351,150,SUB-0353,2024-03-01,2024-03-31,45.02,USD,paid,6,4.04,49.06,2024-03-01,2024-03-31,2024-03-01
INV-00352,415,SUB-0553,2024-03-01,2024-03-31,47.75,USD,paid,4,1.19,48.94,2024-03-01,2024-03-31,2024-03-01
INV-00353,369,SUB-0557,2024-03-01,2024-03-31,386.21,USD,paid,1,15.93,402.14,2024-03-01,2024-03-31,2024-03-01
INV-00354,114,SUB-0078,2024-03-01,2024-03-31,148.89,USD,paid,7,13.67,162.56,2024-03-01,2024-03-31,2024-03-01
INV-00355,172,SUB-0811,2024-03-01,2024-03-31,1098.84,USD,paid,2,39.95,1138.79,2024-03-01,2024-03-31,2024-03-01
INV-00356,415,SUB-0334,2024-03-01,2024-03-31,134.49,USD,paid,1,3.05,137.54,2024-03-01,2024-03-31,2024-03-01
INV-00357,417,SUB-0084,2024-03-01,2024-03-31,44.78,USD,paid,7,0.8,45.58,2024-03-01,2024-03-31,2024-03-01
INV-00358,079,SUB-0750,2024-03-01,2024-03-31,428.9,USD,paid,7,33.85,462.75,2024-03-01,2024-03-31,2024-03-01
INV-00359,258,SUB-0344,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00360,342,SUB-0060,2024-03-01,2024-03-31,151.61,USD,disputed,7,1.61,153.22,2024-03-01,2024-03-31,2024-03-01
INV-00361,469,SUB-0754,2024-03-01,2024-03-31,52.47,USD,pending,3,0.21,52.68,2024-03-01,2024-03-31,2024-03-01
INV-00362,398,SUB-0135,2024-03-01,2024-03-31,0.0,USD,paid,4,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00363,098,SUB-0543,2024-03-01,2024-03-31,46.99,USD,paid,3,3.91,50.9,2024-03-01,2024-03-31,2024-03-01
INV-00364,484,SUB-0609,2024-03-01,2024-03-31,411.29,USD,paid,5,13.78,425.07,2024-03-01,2024-03-31,2024-03-01
INV-00365,247,SUB-0563,2024-03-01,2024-03-31,46.27,USD,paid,4,4.26,50.53,2024-03-01,2024-03-31,2024-03-01
INV-00366,493,SUB-0555,2024-03-01,2024-03-31,983.63,USD,paid,1,77.51,1061.14,2024-03-01,2024-03-31,2024-03-01
INV-00367,091,SUB-0349,2024-03-01,2024-03-31,370.29,USD,paid,4,0.84,371.13,2024-03-01,2024-03-31,2024-03-01
INV-00368,267,SUB-0747,2024-03-01,2024-03-31,428.92,USD,paid,3,28.41,457.33,2024-03-01,2024-03-31,2024-03-01
INV-00369,061,SUB-0784,2024-03-01,2024-03-31,47.2,USD,disputed,4,2.75,49.95,2024-03-01,2024-03-31,2024-03-01
INV-00370,316,SUB-0192,2024-03-01,2024-03-31,144.69,USD,pending,6,12.45,157.14,2024-03-01,2024-03-31,2024-03-01
INV-00371,206,SUB-0373,2024-03-01,2024-03-31,135.25,USD,overdue,4,5.92,141.17,2024-03-01,2024-03-31,2024-03-01
INV-00372,044,SUB-0753,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00373,441,SUB-0517,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00374,235,SUB-0367,2024-03-01,2024-03-31,46.79,USD,paid,6,2.3,49.09,2024-03-01,2024-03-31,2024-03-01
INV-00375,366,SUB-0317,2024-03-01,2024-03-31,143.4,USD,pending,6,0.95,144.35,2024-03-01,2024-03-31,2024-03-01
INV-00376,293,SUB-0242,2024-03-01,2024-03-31,436.87,USD,paid,1,39.16,476.03,2024-03-01,2024-03-31,2024-03-01
INV-00377,125,SUB-0617,2024-03-01,2024-03-31,139.76,USD,paid,1,10.71,150.47,2024-03-01,2024-03-31,2024-03-01
INV-00378,319,SUB-0673,2024-03-01,2024-03-31,151.85,USD,paid,1,13.0,164.85,2024-03-01,2024-03-31,2024-03-01
INV-00379,117,SUB-0486,2024-03-01,2024-03-31,160.22,USD,void,2,8.57,168.79,2024-03-01,2024-03-31,2024-03-01
INV-00380,308,SUB-0323,2024-03-01,2024-03-31,0.0,USD,paid,5,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00381,274,SUB-0331,2024-03-01,2024-03-31,44.71,USD,paid,4,1.32,46.03,2024-03-01,2024-03-31,2024-03-01
INV-00382,140,SUB-0413,2024-03-01,2024-03-31,998.68,USD,overdue,2,33.01,1031.69,2024-03-01,2024-03-31,2024-03-01
INV-00383,209,SUB-0425,2024-03-01,2024-03-31,396.88,USD,paid,6,36.06,432.94,2024-03-01,2024-03-31,2024-03-01
INV-00384,246,SUB-0284,2024-03-01,2024-03-31,156.89,USD,paid,6,6.07,162.96,2024-03-01,2024-03-31,2024-03-01
INV-00385,088,SUB-0411,2024-03-01,2024-03-31,0.0,USD,pending,7,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00386,494,SUB-0772,2024-03-01,2024-03-31,397.61,USD,paid,5,2.24,399.85,2024-03-01,2024-03-31,2024-03-01
INV-00387,438,SUB-0396,2024-03-01,2024-03-31,49.56,USD,pending,4,0.45,50.01,2024-03-01,2024-03-31,2024-03-01
INV-00388,379,SUB-0247,2024-03-01,2024-03-31,0.0,USD,paid,1,0.0,0.0,2024-03-01,2024-03-31,2024-03-01
INV-00389,499,SUB-0691,2024-03-01,2024-03-31,52.98,USD,pending,3,1.74,54.72,2024-03-01,2024-03-31,2024-03-01
INV-00390,047,SUB-0033,2024-03-01,2024-03-31,147.46,USD,paid,3,11.17,158.63,2024-03-01,2024-03-31,2024-03-01
INV-00391,098,SUB-0052,2024-03-01,2024-03-31,103.06,USD,pending,3,0.8,103.86,2024-03-01,2024-03-31,2024-03-01
INV-00392,184,SUB-0628,2024-03-01,2024-03-31,141.95,USD,paid,5,13.2,155.15,2024-03-01,2024-03-31,2024-03-01
INV-00393,251,SUB-0021,2024-03-01,2024-03-31,142.26,USD,overdue,5,12.44,154.7,2024-03-01,2024-03-31,2024-03-01
INV-00394,307,SUB-0269,2024-03-01,2024-03-31,51.85,USD,paid,3,2.48,54.33,2024-03-01,2024-03-31,2024-03-01
INV-00395,471,SUB-0081,2024-03-01,2024-03-31,151.19,USD,paid,4,13.89,165.08,2024-03-01,2024-03-31,2024-03-01
