payment_id,invoice_id,customer_id,amount,payment_method,payment_date,status,transaction_ref,processor_fee,net_amount
PAY-27851,INV-01350,C469,131.88,ach,2024-01-18T02:02:17-05:00,failed,TXN-YHHLFFLFKF,0.0,131.88
PAY-27852,INV-00198,342,897.48,credit_card,2024-01-17T04:25:37-05:00,completed,TXN-GKQHEAXDEH,26.03,871.45
PAY-27853,INV-01218,081,135.33,check,2024-01-27T04:22:34-05:00,completed,8a996927-ecbe-4ddc-b16d-48fa20ea5cf3,0.0,135.33
PAY-27854,INV-00331,086,336.71,check,2024-01-24T09:05:40-05:00,completed,4795b689-1f26-4727-9ad8-a78c1ffb3175,0.0,336.71
PAY-27855,INV-01331,248,841.2,credit_card,2024-01-08T07:15:35-05:00,completed,bee45809-d3a3-41d4-9b62-1db92258e536,24.39,816.81
PAY-27856,INV-00192,C446,382.5,ach,2024-01-31T12:53:35-05:00,completed,TXN-MPHKMPAYNA,1.91,380.59
PAY-27857,INV-00629,429,317.61,credit_card,2024-01-22T02:46:28-05:00,completed,7569c6f0-60e0-4c2f-827d-af3f00b1d35d,9.21,308.4
PAY-27858,INV-00963,399,134.94,check,2024-01-20T08:03:54-05:00,pending,TXN-PQEKCKHZSM,0.0,134.94
PAY-27859,INV-01063,004,46.88,check,2024-01-05T06:20:10-05:00,completed,52d162ce-b7e5-465e-bac8-d3c6c6660957,0.0,46.88
PAY-27860,INV-00991,141,927.11,check,2024-01-14T13:09:35-05:00,refunded,d28b06fe-f6a4-40e8-921e-863ddec530e5,0.0,927.11
PAY-27861,INV-01335,077,147.13,ach,2024-01-14T02:29:23-05:00,completed,TXN-DUPDKNQTUE,0.74,146.39
PAY-27862,INV-01064,328,316.68,check,2024-01-31T15:50:11-05:00,completed,303b210a-645c-479f-886a-87eec05743d8,0.0,316.68
PAY-27863,INV-00259,013,905.75,credit_card,2024-01-27T12:12:51-05:00,completed,TXN-SJRVGJTPYP,26.27,879.48
PAY-27864,INV-00560,401,146.56,ach,2024-01-19T21:10:26-05:00,completed,TXN-ANZFRMNGZF,0.73,145.83
PAY-27865,INV-01200,262,126.7,credit_card,2024-01-23T17:20:31-05:00,completed,TXN-FDSDNNWXNO,3.67,123.03
PAY-27866,INV-00086,480,323.61,check,2024-01-16T02:30:43-05:00,completed,b24ab133-e412-4b27-b22d-d12c405e7f96,0.0,323.61
PAY-27867,INV-00795,156,395.26,ach,2024-01-20T10:54:59-05:00,completed,TXN-HNUWXISYBN,1.98,393.28
PAY-27868,INV-00042,224,48.27,ach,2024-01-12T19:30:37-05:00,completed,c4c5b112-582a-47e9-8ee1-e745967fd2fd,0.24,48.03
PAY-27869,INV-00890,402,140.37,check,2024-01-22T20:14:34-05:00,completed,TXN-IMEXKECKXZ,0.0,140.37
PAY-27870,INV-00400,224,44.74,wire,2024-01-24T12:58:01-05:00,completed,fea07ada-9d30-4bd4-a832-c0f704073a9e,0.04,44.7
PAY-27871,INV-17315,CUST-274,2073.85,ach,2024-01-11T10:06:51-05:00,completed,a2ed2def-83f5-4402-acc0-610d3455e1ad,10.37,2063.48
PAY-27872,INV-00597,315,158.12,ach,2024-01-30T02:18:26-05:00,completed,86f62404-dcff-423b-9d51-cf3ea45c1367,0.79,157.33
PAY-27873,INV-00401,362,44.6,ach,2024-01-08T04:46:59-05:00,completed,TXN-GRZULOIFMG,0.22,44.38
PAY-27874,INV-01293,139,67.24,wire,2024-01-11T15:30:30-05:00,completed,55a005a5-44a1-4a3d-843e-dba787a8bd1a,0.07,67.17
PAY-27875,INV-00060,341,45.93,ach,2024-01-16T23:14:44-05:00,pending,7ca4fb4c-53fa-4aae-94f2-39a7b8001798,0.0,45.93
PAY-27876,INV-00389,086,361.67,wire,2024-01-24T05:21:07-05:00,completed,TXN-IEYPOTQZIJ,0.36,361.31
PAY-27877,INV-00522,210,143.08,wire,2024-01-31T18:06:50-05:00,completed,c2462eee-f2cb-47d8-9b34-afe9af083b71,0.14,142.94
PAY-27878,INV-01133,344,43.51,credit_card,2024-01-05T03:00:17-05:00,completed,TXN-PJJQQVURPT,1.26,42.25
PAY-27879,INV-00350,064,39.38,wire,2024-01-01T15:35:51-05:00,completed,4f98d733-464f-4ee4-8612-481a746e80e2,0.04,39.34
PAY-27880,INV-01072,C268,382.75,credit_card,2024-01-11T12:08:22-05:00,completed,be529e81-483c-4c01-ba81-5b4710c47a5b,11.1,371.65
PAY-27881,INV-00759,247,242.98,wire,2024-01-21T23:02:40-05:00,completed,8d5a2cf3-f3ce-4edb-988f-2df3a5e1ecf4,0.24,242.74
PAY-27882,INV-00703,258,45.95,check,2024-01-30T14:51:52-05:00,completed,TXN-DLSHBTPVUO,0.0,45.95
PAY-27883,INV-00637,084,49.39,ach,2024-01-16T09:06:37-05:00,pending,TXN-IHUCVUILDO,0.0,49.39
PAY-27884,INV-00424,345,47.76,wire,2024-01-11T13:51:21-05:00,completed,TXN-QDLRTKGBVN,0.05,47.71
PAY-27885,INV-01089,291,387.9,credit_card,2024-01-07T10:18:51-05:00,completed,TXN-DCWBXUFURP,11.25,376.65
PAY-27886,INV-00380,209,134.68,credit_card,2024-01-19T10:36:30-05:00,pending,22753045-d441-41b7-b2a5-d3411b498c68,0.0,134.68
PAY-27887,INV-01014,043,45.11,wire,2024-01-28T09:00:41-05:00,completed,b8d38190-d914-4f19-b50d-4933ba730d01,0.05,45.06
PAY-27888,INV-00404,253,46.82,check,2024-01-19T00:44:52-05:00,completed,ba652eaa-5499-4881-963c-d56c7ff2f3a0,0.0,46.82
PAY-27889,INV-01022,278,139.95,credit_card,2024-01-16T01:53:36-05:00,completed,45e33fee-be5d-4dd7-a616-e24c057f1327,4.06,135.89
PAY-27890,INV-01147,C458,122.07,credit_card,2024-01-23T13:13:42-05:00,completed,d7bb632a-80a2-4982-87f0-e169c25c8d14,3.54,118.53
PAY-27891,INV-00741,278,130.6,wire,2024-01-23T08:27:36-05:00,completed,TXN-BFVXTURTYV,0.13,130.47
PAY-27892,INV-00596,212,149.28,credit_card,2024-01-04T02:10:15-05:00,completed,75fc9de4-1458-4feb-aad4-e42b3ac537ac,4.33,144.95
PAY-27893,INV-00076,482,461.02,credit_card,2024-01-31T03:12:05-05:00,completed,TXN-OJINZNHGZX,13.37,447.65
PAY-27894,INV-00444,255,362.09,ach,2024-01-15T02:05:45-05:00,completed,99827332-ab19-4911-b681-e073db954e56,1.81,360.28
PAY-27895,INV-00888,474,148.14,credit_card,2024-01-24T19:14:40-05:00,refunded,3029cafb-cd40-4f1f-8ce9-2a134bdeb038,0.0,148.14
PAY-27896,INV-00729,417,130.68,credit_card,2024-01-25T09:18:29-05:00,completed,e206c164-995b-4ea5-8328-42a6475927a6,3.79,126.89
PAY-27897,INV-00170,300,48.21,ach,2024-01-19T18:06:53-05:00,completed,e84831b2-33ee-4895-8883-2694ec9435f5,0.24,47.97
PAY-27898,INV-00786,120,42.27,wire,2024-01-13T03:30:07-05:00,completed,683fadcb-0f48-4a12-ba0d-be9d17851a6a,0.04,42.23
PAY-27899,INV-01379,481,366.35,check,2024-01-17T16:41:41-05:00,failed,df477872-f651-42c6-92bb-75fa40b141cb,0.0,366.35
PAY-27900,INV-00852,C136,315.63,credit_card,2024-01-01T18:11:19-05:00,completed,85010a18-2d24-4ed0-ad8d-336c6c785c68,9.15,306.48
PAY-27901,INV-00813,497,42.1,wire,2024-01-08T22:44:53-05:00,completed,1506339e-535a-4419-ba46-2ba931e52a6a,0.04,42.06
PAY-27902,INV-00221,088,154.83,credit_card,2024-01-28T22:06:19-05:00,refunded,84d76ee6-8f9c-47da-97ee-759445f79f44,0.0,154.83
PAY-27903,INV-01086,C091,335.37,ach,2024-01-07T01:53:30-05:00,completed,f336145c-a13f-46da-ae82-02496e5edc33,1.68,333.69
PAY-27904,INV-00220,403,184.97,credit_card,2024-01-12T02:28:26-05:00,completed,c02e6f8b-6c13-4c67-83dd-5bdc377b9269,5.36,179.61
PAY-27905,INV-00300,401,374.52,credit_card,2024-01-18T13:07:43-05:00,completed,15e5e933-bac0-459b-9450-cfad43c19b48,10.86,363.66
PAY-27906,INV-00903,C412,400.13,wire,2024-01-09T11:30:36-05:00,refunded,a5695d16-3c3e-4278-9e6b-187239f30b19,0.0,400.13
PAY-27907,INV-00933,050,254.07,check,2024-01-20T04:06:09-05:00,completed,TXN-CUFXOUCMZD,0.0,254.07
PAY-27908,INV-01127,341,41.49,check,2024-01-27T05:21:50-05:00,failed,e4102b64-8c01-4409-98e7-0948b446546c,0.0,41.49
PAY-27909,INV-01120,259,39.83,check,2024-01-03T05:17:01-05:00,completed,TXN-EECHKYVIJR,0.0,39.83
PAY-27910,INV-00462,362,394.09,credit_card,2024-01-25T19:51:59-05:00,completed,TXN-JALAXFAMGR,11.43,382.66
PAY-27911,INV-00412,283,118.68,credit_card,2024-01-14T18:33:52-05:00,completed,d0e2ad3a-4f27-47cb-9d5c-4b00091c09e0,3.44,115.24
PAY-27912,INV-00983,231,44.39,ach,2024-01-16T20:56:17-05:00,completed,TXN-QVGVVBSBKI,0.22,44.17
PAY-27913,INV-00865,468,47.96,ach,2024-01-23T16:08:19-05:00,completed,0cf2a2a0-59fc-42a7-80d9-fe96b7f7419d,0.24,47.72
PAY-27914,INV-01178,046,413.82,wire,2024-01-27T08:08:19-05:00,completed,TXN-SCBZQWQQZG,0.41,413.41
PAY-27915,INV-00347,441,157.97,ach,2024-01-18T22:46:39-05:00,completed,f3939fa5-86c6-42f9-9fc7-f7f7fb4a5a2e,0.79,157.18
PAY-27916,INV-00341,467,49.32,ach,2024-01-11T22:49:11-05:00,completed,6cafe6e8-29af-4b3b-b4f4-0d4218439900,0.25,49.07
PAY-27917,INV-00575,034,40.02,check,2024-01-11T10:32:45-05:00,completed,TXN-KRGPBBUHOI,0.0,40.02
PAY-27918,INV-00057,095,151.72,wire,2024-01-13T16:13:19-05:00,completed,TXN-KHDEKBWNUH,0.15,151.57
PAY-27919,INV-00359,274,141.74,check,2024-01-20T20:41:13-05:00,completed,TXN-SLXUYTIKPA,0.0,141.74
PAY-27920,INV-00742,484,65.51,credit_card,2024-01-09T00:44:00-05:00,completed,a9f15118-09a9-4ec1-b587-b1bf4c6964be,1.9,63.61
PAY-27921,INV-01306,C067,146.68,credit_card,2024-01-17T06:21:20-05:00,refunded,1f5ddfd8-5d3b-4190-8ef4-3e041a7ebd57,0.0,146.68
PAY-27922,INV-00052,219,413.46,credit_card,2024-01-07T16:41:54-05:00,completed,1d21e7fb-df6e-45ca-8525-97204107321a,11.99,401.47
PAY-27923,INV-00555,125,48.56,ach,2024-01-20T09:34:15-05:00,completed,d6534754-d2f1-4679-9178-705b31f29221,0.24,48.32
PAY-27924,INV-01141,C011,43.06,check,2024-01-08T14:30:24-05:00,completed,f3aeb896-ed2a-45b4-93f1-d57017931414,0.0,43.06
PAY-27925,INV-01012,330,43.43,credit_card,2024-01-16T04:58:53-05:00,completed,TXN-OELXCDNIBZ,1.26,42.17
PAY-27926,INV-00366,089,1028.16,check,2024-01-26T01:31:21-05:00,completed,89633dde-ce62-4d0f-9c01-0fa836223833,0.0,1028.16
PAY-27927,INV-01008,379,263.73,wire,2024-01-15T22:58:18-05:00,completed,c1189106-2817-4882-b97c-e4696d66c983,0.26,263.47
PAY-27928,INV-01310,245,131.67,credit_card,2024-01-03T16:59:24-05:00,completed,7889c851-d8c0-4c0c-8d62-932f0f403462,3.82,127.85
PAY-27929,INV-00190,498,390.96,credit_card,2024-01-24T19:31:00-05:00,completed,0b24ec96-012c-4eef-932d-af7ed27dfea4,11.34,379.62
PAY-27930,INV-00726,399,129.27,ach,2024-01-09T00:03:46-05:00,completed,6b8d6324-65e1-4c22-a1c6-f27e65b14663,0.65,128.62
PAY-27931,INV-01029,C061,134.6,ach,2024-01-17T02:34:30-05:00,failed,TXN-FPOZIAYSOG,0.0,134.6
PAY-27932,INV-00382,235,45.4,wire,2024-01-02T10:57:57-05:00,failed,TXN-WYOZIKBOYR,0.0,45.4
PAY-27933,INV-00633,446,904.98,check,2024-01-15T03:00:35-05:00,completed,34399be7-7bc7-442f-b319-cb905dfe2e36,0.0,904.98
PAY-27934,INV-01199,484,44.76,ach,2024-01-18T10:35:50-05:00,completed,11e5b333-31a1-43af-b202-e9d5e5a50f03,0.22,44.54
PAY-27935,INV-00034,277,384.79,wire,2024-01-10T14:14:58-05:00,failed,d85e82c3-935a-451a-91bd-e948299592af,0.0,384.79
PAY-27936,INV-00364,470,127.48,wire,2024-01-10T23:14:38-05:00,completed,TXN-NOSOURYVHO,0.13,127.35
PAY-27937,INV-00238,062,203.86,credit_card,2024-01-25T13:02:45-05:00,completed,acd76f07-25bc-493d-9eae-c7dae907d2a2,5.91,197.95
PAY-27938,INV-00986,064,135.12,credit_card,2024-01-23T11:36:20-05:00,completed,bf32eab0-f884-415b-887c-715b370d288a,3.92,131.2
PAY-27939,INV-00387,339,415.79,wire,2024-01-31T13:35:18-05:00,completed,1f8c637c-586d-4029-a9c8-ffccd4d933a6,0.42,415.37
PAY-27940,INV-00844,269,148.49,wire,2024-01-08T07:39:54-05:00,completed,TXN-VNSHOOAYOI,0.15,148.34
PAY-27941,INV-00979,450,352.27,ach,2024-01-25T15:09:40-05:00,completed,TXN-GPKKYMXRKB,1.76,350.51
PAY-27942,INV-01066,209,346.48,wire,2024-01-10T04:49:37-05:00,completed,22d899e5-8e70-4b1a-906a-0eda4f7982f0,0.35,346.13
PAY-27943,INV-01156,152,44.93,ach,2024-01-08T15:28:39-05:00,completed,TXN-KRJYQTDITH,0.22,44.71
PAY-27944,INV-01193,469,1004.41,ach,2024-01-01T08:23:28-05:00,completed,ee3a024b-f61a-43dc-a77e-f6b4c6ae5f37,5.02,999.39
PAY-27945,INV-00648,476,364.84,ach,2024-01-07T03:27:08-05:00,completed,TXN-OSBSGAJMJW,1.82,363.02
PAY-27946,INV-00437,119,131.96,ach,2024-01-07T16:55:25-05:00,completed,TXN-IHFQLTKABW,0.66,131.3
PAY-27947,INV-01221,393,129.55,wire,2024-01-08T21:38:51-05:00,completed,TXN-QOSAPIAROH,0.13,129.42
PAY-27948,INV-00006,245,148.18,credit_card,2024-01-02T04:14:17-05:00,completed,TXN-YZSYNQVJGC,4.3,143.88
PAY-27949,INV-01342,155,43.79,ach,2024-01-20T09:20:41-05:00,completed,117f3d08-3b5d-47ab-8905-ba2adc8ff6e7,0.22,43.57
PAY-27950,INV-00297,360,309.54,ach,2024-01-25T23:23:36-05:00,completed,80cf9797-7e55-451b-b2b4-905516f64acc,1.55,307.99
PAY-27951,INV-01150,184,47.28,wire,2024-01-09T03:11:08-05:00,completed,TXN-BLGWQZNJRV,0.05,47.23
PAY-27952,INV-00026,277,145.63,credit_card,2024-01-29T21:29:20-05:00,refunded,7a800c82-0543-4bbb-bf23-84480317a29f,0.0,145.63
PAY-27953,INV-00886,C150,39.44,credit_card,2024-01-04T16:18:03-05:00,completed,e700b49b-5bc7-4675-8682-27ec1f804a27,1.14,38.3
PAY-27954,INV-00875,303,124.18,wire,2024-01-19T03:50:29-05:00,pending,c115fb55-e7f0-4b71-9b6a-ec0ec1764e02,0.0,124.18
PAY-27955,INV-00067,207,403.45,ach,2024-01-17T03:58:25-05:00,completed,bc5c9182-848c-4af6-b00a-1df5db3cb3a3,2.02,401.43
PAY-27956,INV-00508,299,80.24,ach,2024-01-06T10:30:58-05:00,completed,285ebe42-513e-44d2-9e20-f38f07b496de,0.4,79.84
PAY-27957,INV-01002,102,128.79,ach,2024-01-16T22:36:04-05:00,refunded,TXN-QJKLQLXLSK,0.0,128.79
PAY-27958,INV-01278,247,44.77,check,2024-01-01T10:22:28-05:00,failed,TXN-DFRRCIIQXY,0.0,44.77
PAY-27959,INV-00837,401,390.42,check,2024-01-22T13:34:08-05:00,pending,c05f43f5-8429-458e-ba7e-c8515ae34a9e,0.0,390.42
PAY-27960,INV-00591,C074,321.88,ach,2024-01-09T20:39:06-05:00,completed,TXN-BHRELNRGDR,1.61,320.27
PAY-27961,INV-00122,C496,39.77,wire,2024-01-13T03:46:55-05:00,completed,8e5ae054-0212-4c5d-9038-eb0766f100a6,0.04,39.73
PAY-27962,INV-00554,C071,371.79,ach,2024-01-10T21:17:23-05:00,completed,b8584a0f-62dc-46b8-aa6f-954a5da7eb76,1.86,369.93
PAY-27963,INV-00392,124,51.01,ach,2024-01-25T05:02:29-05:00,completed,TXN-MNAVQCJVBR,0.26,50.75
PAY-27964,INV-00370,224,45.01,credit_card,2024-01-26T13:38:29-05:00,completed,f4b169a3-cba3-489e-8d7b-30045237edb2,1.31,43.7
PAY-27965,INV-00216,157,43.31,credit_card,2024-01-11T14:16:41-05:00,completed,TXN-STHXSYPKYA,1.26,42.05
PAY-27966,INV-00166,C091,327.0,wire,2024-01-17T22:44:22-05:00,completed,TXN-KDFJQSOKSW,0.33,326.67
PAY-27967,INV-00202,C383,299.49,credit_card,2024-01-05T06:54:17-05:00,completed,TXN-MWHVAJETBU,8.69,290.8
PAY-27968,INV-00626,C342,1006.74,wire,2024-01-10T13:03:30-05:00,refunded,TXN-QHKOBXOWDY,0.0,1006.74
PAY-27969,INV-00842,278,378.48,wire,2024-01-11T10:12:03-05:00,completed,ccd79783-515f-42b1-9efd-916b34500b9d,0.38,378.1
PAY-27970,INV-00539,343,43.28,ach,2024-01-19T18:31:54-05:00,failed,cda5bd8c-5d2d-4a92-bd98-b85177f08991,0.0,43.28
PAY-27971,INV-00261,C342,973.97,credit_card,2024-01-27T07:42:19-05:00,completed,TXN-XEBWNLIIFH,28.25,945.72
PAY-27972,INV-00311,343,42.19,ach,2024-01-02T19:04:10-05:00,completed,092e1c64-9fff-44a7-9fd4-ca4784201058,0.21,41.98
PAY-27973,INV-00789,181,48.68,credit_card,2024-01-28T03:20:18-05:00,completed,e1608658-62ca-4bc1-9ecf-e9c1801ebfde,1.41,47.27
PAY-27974,INV-00045,159,48.6,ach,2024-01-18T19:10:03-05:00,completed,f29cbf26-ef9e-4d87-8033-bd9e05443b93,0.24,48.36
PAY-27975,INV-00428,318,50.06,credit_card,2024-01-08T19:13:47-05:00,completed,0a9f5ec5-79d7-41bc-8510-f0723da31fb9,1.45,48.61
PAY-27976,INV-00546,492,854.74,wire,2024-01-04T11:41:06-05:00,completed,TXN-JWZFOTYGFV,0.85,853.89
PAY-27977,INV-00406,058,390.3,credit_card,2024-01-05T08:21:17-05:00,completed,32080efe-e3c4-4e17-8f25-d10176ae68a9,11.32,378.98
PAY-27978,INV-00092,078,129.12,credit_card,2024-01-16T14:58:21-05:00,failed,fbd588e4-ec8e-4ea2-a06e-c849b31c5621,0.0,129.12
PAY-27979,INV-00803,253,393.45,ach,2024-01-20T10:51:25-05:00,completed,8fd59a38-b708-41ba-a665-e57fd95a3e16,1.97,391.48
PAY-27980,INV-00900,283,136.35,ach,2024-01-27T04:46:05-05:00,completed,0bd3835f-aeb2-44cf-a622-2fd6658c715d,0.68,135.67
PAY-27981,INV-01054,447,135.59,check,2024-01-04T03:22:35-05:00,completed,d372b0b6-1ccd-4cbe-845b-725504a08620,0.0,135.59
PAY-27982,INV-00982,018,148.19,wire,2024-01-10T03:31:28-05:00,completed,TXN-YOQMYAJJOY,0.15,148.04
PAY-27983,INV-01077,353,866.53,ach,2024-01-03T18:12:04-05:00,completed,150f11be-e037-4b3d-9fe8-7ca79252b540,4.33,862.2
PAY-27984,INV-00768,095,148.58,check,2024-01-28T10:40:12-05:00,completed,c5e6f0e4-1acd-48f2-b59b-3f77cc286a29,0.0,148.58
PAY-27985,INV-00223,361,869.95,check,2024-01-16T23:06:31-05:00,completed,TXN-IHSKLMIKLA,0.0,869.95
PAY-27986,INV-00392,C124,44.79,credit_card,2024-01-29T15:01:33-05:00,completed,TXN-AWRNWYSSCW,1.3,43.49
PAY-27987,INV-00060,341,45.76,credit_card,2024-01-14T18:30:57-05:00,completed,884ee777-6e02-4cb6-8c68-30f831fe11b9,1.33,44.43
PAY-27988,INV-01325,039,42.71,wire,2024-01-14T10:08:59-05:00,completed,4e820695-a680-49fd-8e47-ebb158bd08e1,0.04,42.67
PAY-27989,INV-00251,209,372.86,ach,2024-01-10T21:04:30-05:00,completed,829552a9-0a02-49bc-942e-929ed39149a2,1.86,371.0
PAY-27990,INV-00650,089,1015.68,check,2024-01-04T13:29:08-05:00,completed,af33d06c-9361-46ba-bf5d-e71c3cb6c468,0.0,1015.68
PAY-27991,INV-01153,335,127.71,credit_card,2024-01-23T05:22:41-05:00,pending,TXN-YTRZYJVVXB,0.0,127.71
PAY-27992,INV-00001,203,43.3,wire,2024-01-19T20:21:47-05:00,completed,0a23e0cc-f076-40dd-97ee-3ab2a150e2fa,0.04,43.26
PAY-27993,INV-00514,048,898.08,credit_card,2024-01-01T16:43:45-05:00,completed,45c53ce5-5468-495d-9672-0b9998812563,26.04,872.04
PAY-27994,INV-01374,463,138.91,credit_card,2024-01-21T04:46:03-05:00,completed,03ffc3c2-98cc-42cb-a533-9b4aec10ffd1,4.03,134.88
PAY-27995,INV-00361,034,40.79,credit_card,2024-01-04T19:53:23-05:00,completed,b9098280-1cf1-4f16-aa12-7a16ce01bda9,1.18,39.61
PAY-27996,INV-00661,227,137.07,ach,2024-01-12T12:00:17-05:00,completed,9a37596f-52ab-441e-8bdd-9ff1a40d00ac,0.69,136.38
PAY-27997,INV-00823,138,881.15,check,2024-01-22T02:25:09-05:00,completed,13d70525-75a5-4eb0-82da-f94cd23220d7,0.0,881.15
PAY-27998,INV-01276,462,44.29,check,2024-01-29T17:04:39-05:00,completed,TXN-KGZPUEMMGW,0.0,44.29
PAY-27999,INV-00202,C383,236.09,wire,2024-01-05T07:39:22-05:00,completed,61e7f200-a703-41c2-9c31-f514aaab52c3,0.24,235.85
PAY-28000,INV-00191,414,130.42,wire,2024-01-20T20:23:37-05:00,completed,TXN-HEBFOBWAZB,0.13,130.29
PAY-28001,INV-01003,066,152.01,wire,2024-01-10T09:21:42-05:00,completed,3cad602d-a6c7-4b41-b45c-3f4ade63f6ed,0.15,151.86
PAY-28002,INV-01278,247,41.05,credit_card,2024-01-26T16:55:40-05:00,failed,TXN-WIYWJTZSOH,0.0,41.05
PAY-28003,INV-00752,209,115.6,ach,2024-01-09T21:35:25-05:00,completed,TXN-NNXIHARPYF,0.58,115.02
PAY-28004,INV-01256,248,1258.67,check,2024-01-05T07:42:55-05:00,completed,bb22ad47-b324-4183-8f07-b6a4d004bb29,0.0,1258.67
PAY-28005,INV-01045,248,905.17,credit_card,2024-01-11T18:57:37-05:00,completed,TXN-KTOEXDQNPR,26.25,878.92
PAY-28006,INV-00752,209,134.56,check,2024-01-11T12:14:39-05:00,completed,bea5c9ab-0566-458f-9bd6-9405beb5c197,0.0,134.56
PAY-28007,INV-01134,241,121.56,check,2024-01-08T17:39:57-05:00,completed,fb4c3c86-ef7f-4964-9f84-733e05514aa1,0.0,121.56
PAY-28008,INV-00240,403,318.44,wire,2024-01-08T10:36:22-05:00,completed,723dd4cd-3734-4b32-b821-2fa6a1331c68,0.32,318.12
PAY-28009,INV-01356,040,405.45,wire,2024-01-19T21:10:40-05:00,pending,TXN-CVSFHSLZSU,0.0,405.45
PAY-28010,INV-00341,467,48.2,check,2024-01-22T23:07:16-05:00,failed,924609f6-e6f8-419a-81e2-9f2c12828a10,0.0,48.2
PAY-28011,INV-00820,475,38.67,credit_card,2024-01-04T05:29:36-05:00,failed,TXN-ISKRXFCRDS,0.0,38.67
PAY-28012,INV-00482,434,133.35,wire,2024-01-30T13:08:08-05:00,completed,TXN-PNSDGLQRIR,0.13,133.22
PAY-28013,INV-00033,238,92.66,credit_card,2024-01-13T16:17:39-05:00,refunded,090f4731-cde5-47bc-a1b4-6fdf0893ff32,0.0,92.66
PAY-28014,INV-00556,C120,39.98,ach,2024-01-01T12:58:07-05:00,completed,7a19e824-eec4-4e3c-8740-09eef830d39c,0.2,39.78
PAY-28015,INV-00935,C315,141.96,check,2024-01-15T16:13:44-05:00,completed,TXN-CSKSDZTGYV,0.0,141.96
PAY-28016,INV-01144,040,375.61,check,2024-01-15T22:40:40-05:00,refunded,TXN-GUPDPXYHZB,0.0,375.61
PAY-28017,INV-00080,049,39.71,wire,2024-01-24T11:33:09-05:00,completed,TXN-TFXYHTFKXK,0.04,39.67
PAY-28018,INV-00213,C294,126.24,wire,2024-01-08T10:36:27-05:00,completed,0cc31574-dc07-4cec-b844-20421a3aff70,0.13,126.11
PAY-28019,INV-00064,C060,48.59,credit_card,2024-01-30T19:03:54-05:00,failed,91438f1a-af86-4f8c-bed4-5964ef165fc7,0.0,48.59
PAY-28020,INV-00603,179,138.95,ach,2024-01-15T04:19:46-05:00,completed,f03ad27d-a32c-4ade-8512-f894a6856790,0.69,138.26
PAY-28021,INV-01065,401,137.19,credit_card,2024-01-08T02:35:04-05:00,completed,24eb00ad-f5ab-43cc-94e4-4952a1b8ec38,3.98,133.21
PAY-28022,INV-00943,251,139.19,ach,2024-01-02T20:52:32-05:00,completed,TXN-BVPNMWYHFQ,0.7,138.49
PAY-28023,INV-01380,429,355.13,check,2024-01-03T16:13:20-05:00,completed,ac659a24-d4e0-4a7d-8433-0d5ab01e8ad7,0.0,355.13
PAY-28024,INV-00207,261,137.42,ach,2024-01-29T09:48:16-05:00,completed,d79f4132-f920-4a54-a473-7c10d25a37e8,0.69,136.73
PAY-28025,INV-00947,027,46.81,ach,2024-01-14T22:10:18-05:00,completed,c8283364-89e4-4030-baf4-13bdd3d37f3c,0.23,46.58
PAY-28026,INV-01390,476,402.84,check,2024-01-09T20:28:06-05:00,completed,714cdfa7-6d1a-4db5-b6dd-49cd54df5d76,0.0,402.84
PAY-28027,INV-01230,058,950.55,credit_card,2024-01-23T06:12:39-05:00,completed,2feb5f91-8ded-49e1-8152-5d0f0fc1a391,27.57,922.98
PAY-28028,INV-00739,166,48.58,credit_card,2024-01-30T13:02:47-05:00,refunded,9c247e6a-d47b-48be-88c4-9ae7a49e7f01,0.0,48.58
PAY-28029,INV-00833,446,41.17,credit_card,2024-01-08T06:19:09-05:00,completed,72fc594c-21d0-40a6-aa51-0045a6f26a97,1.19,39.98
PAY-28030,INV-00851,011,41.64,credit_card,2024-01-11T12:56:12-05:00,completed,TXN-QVZFOQTLWY,1.21,40.43
PAY-28031,INV-01393,343,146.99,check,2024-01-01T19:18:48-05:00,completed,TXN-VWUBSPPQJH,0.0,146.99
PAY-28032,INV-00390,439,391.73,wire,2024-01-15T06:26:54-05:00,completed,d644a19a-6cdf-42c6-8ca5-135f71cf2411,0.39,391.34
PAY-28033,INV-01356,040,401.13,wire,2024-01-07T18:29:28-05:00,completed,14979133-7dea-4f34-8d94-7e4bcc854bbd,0.4,400.73
PAY-28034,INV-00266,417,118.85,ach,2024-01-20T19:47:39-05:00,completed,6ea2cc03-42d0-473b-9ccd-be887118c523,0.59,118.26
PAY-28035,INV-00624,392,145.25,wire,2024-01-14T18:23:40-05:00,completed,86413d47-e11a-4721-aa43-8c3f56d05023,0.15,145.1
PAY-28036,INV-01165,370,129.74,wire,2024-01-21T12:33:45-05:00,completed,d1969971-f635-4d2f-a65d-3edf1877b6d1,0.13,129.61
PAY-28037,INV-00980,122,381.78,ach,2024-01-31T15:37:37-05:00,completed,TXN-SGIFNRANGH,1.91,379.87
PAY-28038,INV-00347,C441,103.94,credit_card,2024-01-17T17:51:38-05:00,completed,81d57e68-b4ee-4fee-b3b1-861150bce58d,3.01,100.93
PAY-28039,INV-00745,485,46.46,check,2024-01-02T05:05:21-05:00,completed,83a13148-05f5-4192-8b39-a93918ea925a,0.0,46.46
PAY-28040,INV-00299,463,49.69,credit_card,2024-01-15T21:40:40-05:00,completed,3bca1f1d-bab2-4e8a-9b95-9f62aa58e153,1.44,48.25
