invoice_id,customer_id,subscription_id,invoice_date,due_date,amount,currency,status,line_items_count,tax_amount,total_amount,period_start,period_end,created_at
INV-00198,342,SUB-0191,2024-01-01,2024-01-31,1010.29,USD,void,5,56.93,1067.22,2024-01-01,2024-01-31,2024-01-01
INV-00199,463,SUB-0452,2024-01-01,2024-01-31,52.77,USD,paid,5,3.06,55.83,2024-01-01,2024-01-31,2024-01-01
INV-00200,139,SUB-0143,2024-01-01,2024-01-31,372.9,USD,pending,4,17.14,390.04,2024-01-01,2024-01-31,2024-01-01
INV-00201,065,SUB-0705,2024-01-01,2024-01-31,51.58,USD,paid,6,4.63,56.21,2024-01-01,2024-01-31,2024-01-01
INV-00202,383,SUB-0801,2024-01-01,2024-01-31,0.0,USD,paid,2,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00203,297,SUB-0688,2024-01-01,2024-01-31,392.69,USD,overdue,7,18.19,410.88,2024-01-01,2024-01-31,2024-01-01
INV-00204,339,SUB-0257,2024-01-01,2024-01-31,422.81,USD,paid,7,23.65,446.46,2024-01-01,2024-01-31,2024-01-01
INV-00205,137,SUB-0216,2024-01-01,2024-01-31,417.44,USD,void,4,28.83,446.27,2024-01-01,2024-01-31,2024-01-01
INV-00206,071,SUB-0241,2024-01-01,2024-01-31,407.8,USD,paid,5,30.05,437.85,2024-01-01,2024-01-31,2024-01-01
INV-00207,261,SUB-0296,2024-01-01,2024-01-31,156.78,USD,paid,5,11.48,168.26,2024-01-01,2024-01-31,2024-01-01
INV-00208,403,SUB-0472,2024-01-01,2024-01-31,0.0,USD,disputed,6,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00209,098,SUB-0543,2024-01-01,2024-01-31,46.99,USD,pending,4,1.69,48.68,2024-01-01,2024-01-31,2024-01-01
INV-00210,366,SUB-0317,2024-01-01,2024-01-31,143.4,USD,paid,2,9.73,153.13,2024-01-01,2024-01-31,2024-01-01
INV-00211,278,SUB-0308,2024-01-01,2024-01-31,369.38,USD,paid,2,2.4,371.78,2024-01-01,2024-01-31,2024-01-01
INV-00212,335,SUB-0122,2024-01-01,2024-01-31,149.59,USD,paid,7,3.64,153.23,2024-01-01,2024-01-31,2024-01-01
INV-00213,294,SUB-0260,2024-01-01,2024-01-31,141.49,USD,void,2,8.99,150.48,2024-01-01,2024-01-31,2024-01-01
INV-00214,244,SUB-0282,2024-01-01,2024-01-31,51.02,USD,paid,1,1.06,52.08,2024-01-01,2024-01-31,2024-01-01
INV-00215,249,SUB-0183,2024-01-01,2024-01-31,47.84,USD,paid,5,1.8,49.64,2024-01-01,2024-01-31,2024-01-01
INV-00216,157,SUB-0088,2024-01-01,2024-01-31,46.4,USD,paid,7,4.22,50.62,2024-01-01,2024-01-31,2024-01-01
INV-00217,277,SUB-0762,2024-01-01,2024-01-31,151.69,USD,paid,3,3.89,155.58,2024-01-01,2024-01-31,2024-01-01
INV-00218,084,SUB-0703,2024-01-01,2024-01-31,400.26,USD,paid,5,13.7,413.96,2024-01-01,2024-01-31,2024-01-01
INV-00219,119,SUB-0510,2024-01-01,2024-01-31,48.15,USD,paid,7,0.52,48.67,2024-01-01,2024-01-31,2024-01-01
INV-00220,403,SUB-0472,2024-01-01,2024-01-31,0.0,USD,paid,2,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00221,088,SUB-0411,2024-01-01,2024-01-31,0.0,USD,paid,3,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00222,463,SUB-0577,2024-01-01,2024-01-31,161.22,USD,overdue,1,2.1,163.32,2024-01-01,2024-01-31,2024-01-01
INV-00223,361,SUB-0225,2024-01-01,2024-01-31,908.22,USD,paid,7,64.5,972.72,2024-01-01,2024-01-31,2024-01-01
INV-00224,469,SUB-0754,2024-01-01,2024-01-31,52.47,USD,paid,2,4.52,56.99,2024-01-01,2024-01-31,2024-01-01
INV-00225,234,SUB-0277,2024-01-01,2024-01-31,964.27,USD,paid,1,69.77,1034.04,2024-01-01,2024-01-31,2024-01-01
INV-00226,061,SUB-0418,2024-01-01,2024-01-31,158.24,USD,paid,2,7.29,165.53,2024-01-01,2024-01-31,2024-01-01
INV-00227,278,SUB-0755,2024-01-01,2024-01-31,146.03,USD,paid,3,6.84,152.87,2024-01-01,2024-01-31,2024-01-01
INV-00228,067,SUB-0670,2024-01-01,2024-01-31,147.19,USD,paid,5,3.31,150.5,2024-01-01,2024-01-31,2024-01-01
INV-00229,086,SUB-0704,2024-01-01,2024-01-31,383.07,USD,paid,7,24.06,407.13,2024-01-01,2024-01-31,2024-01-01
INV-00230,262,SUB-0679,2024-01-01,2024-01-31,141.16,USD,pending,4,2.38,143.54,2024-01-01,2024-01-31,2024-01-01
INV-00231,433,SUB-0427,2024-01-01,2024-01-31,138.7,USD,pending,3,13.0,151.7,2024-01-01,2024-01-31,2024-01-01
INV-00232,066,SUB-0414,2024-01-01,2024-01-31,159.61,USD,paid,7,12.86,172.47,2024-01-01,2024-01-31,2024-01-01
INV-00233,161,SUB-0595,2024-01-01,2024-01-31,1024.34,USD,paid,5,1.33,1025.67,2024-01-01,2024-01-31,2024-01-01
INV-00234,392,SUB-0690,2024-01-01,2024-01-31,153.72,USD,paid,5,0.05,153.77,2024-01-01,2024-01-31,2024-01-01
INV-00235,394,SUB-0016,2024-01-01,2024-01-31,53.28,USD,paid,1,1.92,55.2,2024-01-01,2024-01-31,2024-01-01
INV-00236,332,SUB-0237,2024-01-01,2024-01-31,134.13,USD,pending,3,12.26,146.39,2024-01-01,2024-01-31,2024-01-01
INV-00237,274,SUB-0229,2024-01-01,2024-01-31,158.39,USD,paid,5,7.4,165.79,2024-01-01,2024-01-31,2024-01-01
INV-00238,062,SUB-0783,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00239,215,SUB-0547,2024-01-01,2024-01-31,380.95,USD,paid,4,25.2,406.15,2024-01-01,2024-01-31,2024-01-01
INV-00240,403,SUB-0472,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00241,033,SUB-0279,2024-01-01,2024-01-31,45.48,USD,overdue,1,3.45,48.93,2024-01-01,2024-01-31,2024-01-01
INV-00242,152,SUB-0136,2024-01-01,2024-01-31,49.62,USD,paid,7,3.99,53.61,2024-01-01,2024-01-31,2024-01-01
INV-00243,377,SUB-0493,2024-01-01,2024-01-31,50.77,USD,disputed,7,4.46,55.23,2024-01-01,2024-01-31,2024-01-01
INV-00244,071,SUB-0462,2024-01-01,2024-01-31,430.12,USD,pending,6,11.15,441.27,2024-01-01,2024-01-31,2024-01-01
INV-00245,048,SUB-0010,2024-01-01,2024-01-31,935.33,USD,paid,1,30.06,965.39,2024-01-01,2024-01-31,2024-01-01
INV-00246,040,SUB-0217,2024-01-01,2024-01-31,428.78,USD,paid,3,18.99,447.77,2024-01-01,2024-01-31,2024-01-01
INV-00247,339,SUB-0049,2024-01-01,2024-01-31,0.0,USD,paid,6,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00248,329,SUB-0730,2024-01-01,2024-01-31,1093.56,USD,paid,6,107.36,1200.92,2024-01-01,2024-01-31,2024-01-01
INV-00249,158,SUB-0368,2024-01-01,2024-01-31,0.0,USD,void,2,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00250,076,SUB-0357,2024-01-01,2024-01-31,48.97,USD,paid,1,4.08,53.05,2024-01-01,2024-01-31,2024-01-01
INV-00251,209,SUB-0425,2024-01-01,2024-01-31,396.88,USD,paid,4,32.07,428.95,2024-01-01,2024-01-31,2024-01-01
INV-00252,455,SUB-0202,2024-01-01,2024-01-31,414.83,USD,pending,1,26.9,441.73,2024-01-01,2024-01-31,2024-01-01
INV-00253,048,SUB-0700,2024-01-01,2024-01-31,50.16,USD,paid,6,5.01,55.17,2024-01-01,2024-01-31,2024-01-01
INV-00254,428,SUB-0643,2024-01-01,2024-01-31,148.16,USD,paid,7,11.89,160.05,2024-01-01,2024-01-31,2024-01-01
INV-00255,377,SUB-0493,2024-01-01,2024-01-31,50.77,USD,paid,5,1.38,52.15,2024-01-01,2024-01-31,2024-01-01
INV-00256,049,SUB-0218,2024-01-01,2024-01-31,44.38,USD,paid,2,1.12,45.5,2024-01-01,2024-01-31,2024-01-01
INV-00257,060,SUB-0497,2024-01-01,2024-01-31,53.51,USD,paid,6,3.37,56.88,2024-01-01,2024-01-31,2024-01-01
INV-00258,141,SUB-0399,2024-01-01,2024-01-31,374.09,USD,paid,1,21.2,395.29,2024-01-01,2024-01-31,2024-01-01
INV-00259,013,SUB-0454,2024-01-01,2024-01-31,982.15,USD,paid,6,86.8,1068.95,2024-01-01,2024-01-31,2024-01-01
INV-00260,318,SUB-0475,2024-01-01,2024-01-31,412.57,USD,paid,3,22.14,434.71,2024-01-01,2024-01-31,2024-01-01
INV-00261,342,SUB-0191,2024-01-01,2024-01-31,1010.29,USD,paid,6,86.32,1096.61,2024-01-01,2024-01-31,2024-01-01
INV-00262,048,SUB-0674,2024-01-01,2024-01-31,-931.75,USD,paid,7,0.0,-931.75,2024-01-01,2024-01-31,2024-01-01
INV-00263,148,SUB-0271,2024-01-01,2024-01-31,46.16,USD,paid,3,2.22,48.38,2024-01-01,2024-01-31,2024-01-01
INV-00264,219,SUB-0140,2024-01-01,2024-01-31,421.46,USD,paid,1,32.99,454.45,2024-01-01,2024-01-31,2024-01-01
INV-00265,380,SUB-0234,2024-01-01,2024-01-31,135.18,USD,paid,1,9.01,144.19,2024-01-01,2024-01-31,2024-01-01
INV-00266,417,SUB-0090,2024-01-01,2024-01-31,138.57,USD,paid,6,3.54,142.11,2024-01-01,2024-01-31,2024-01-01
INV-00267,044,SUB-0728,2024-01-01,2024-01-31,163.5,USD,paid,4,13.72,177.22,2024-01-01,2024-01-31,2024-01-01
INV-00268,061,SUB-0819,2024-01-01,2024-01-31,1032.55,USD,paid,3,62.23,1094.78,2024-01-01,2024-01-31,2024-01-01
INV-00269,144,SUB-0450,2024-01-01,2024-01-31,1091.76,USD,pending,7,66.24,1158.0,2024-01-01,2024-01-31,2024-01-01
INV-00270,183,SUB-0746,2024-01-01,2024-01-31,49.78,USD,paid,3,0.92,50.7,2024-01-01,2024-01-31,2024-01-01
INV-00271,245,SUB-0729,2024-01-01,2024-01-31,143.69,USD,paid,4,11.27,154.96,2024-01-01,2024-01-31,2024-01-01
INV-00272,293,SUB-0242,2024-01-01,2024-01-31,436.87,USD,paid,6,37.57,474.44,2024-01-01,2024-01-31,2024-01-01
INV-00273,446,SUB-0358,2024-01-01,2024-01-31,962.87,USD,paid,1,78.71,1041.58,2024-01-01,2024-01-31,2024-01-01
INV-00274,223,SUB-0047,2024-01-01,2024-01-31,1098.85,USD,paid,1,0.15,1099.0,2024-01-01,2024-01-31,2024-01-01
INV-00275,382,SUB-0714,2024-01-01,2024-01-31,1035.62,USD,disputed,2,15.53,1051.15,2024-01-01,2024-01-31,2024-01-01
INV-00276,398,SUB-0135,2024-01-01,2024-01-31,0.0,USD,void,6,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00277,424,SUB-0477,2024-01-01,2024-01-31,159.49,USD,pending,2,4.47,163.96,2024-01-01,2024-01-31,2024-01-01
INV-00278,424,SUB-0477,2024-01-01,2024-01-31,159.49,USD,paid,2,10.95,170.44,2024-01-01,2024-01-31,2024-01-01
INV-00279,210,SUB-0732,2024-01-01,2024-01-31,138.15,USD,paid,2,3.19,141.34,2024-01-01,2024-01-31,2024-01-01
INV-00280,351,SUB-0086,2024-01-01,2024-01-31,136.08,USD,pending,7,8.5,144.58,2024-01-01,2024-01-31,2024-01-01
INV-00281,145,SUB-0495,2024-01-01,2024-01-31,419.59,USD,paid,3,34.53,454.12,2024-01-01,2024-01-31,2024-01-01
INV-00282,420,SUB-0019,2024-01-01,2024-01-31,50.11,USD,paid,5,3.2,53.31,2024-01-01,2024-01-31,2024-01-01
INV-00283,257,SUB-0017,2024-01-01,2024-01-31,51.09,USD,paid,1,2.77,53.86,2024-01-01,2024-01-31,2024-01-01
INV-00284,191,SUB-0188,2024-01-01,2024-01-31,50.4,USD,paid,4,4.93,55.33,2024-01-01,2024-01-31,2024-01-01
INV-00285,058,SUB-0120,2024-01-01,2024-01-31,417.67,USD,paid,1,1.85,419.52,2024-01-01,2024-01-31,2024-01-01
INV-00286,050,SUB-0588,2024-01-01,2024-01-31,0.0,USD,paid,5,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00287,114,SUB-0032,2024-01-01,2024-01-31,381.12,USD,paid,4,16.58,397.7,2024-01-01,2024-01-31,2024-01-01
INV-00288,048,SUB-0700,2024-01-01,2024-01-31,50.16,USD,paid,6,2.06,52.22,2024-01-01,2024-01-31,2024-01-01
INV-00289,342,SUB-0098,2024-01-01,2024-01-31,156.39,USD,void,3,14.56,170.95,2024-01-01,2024-01-31,2024-01-01
INV-00290,468,SUB-0409,2024-01-01,2024-01-31,161.19,USD,paid,3,7.48,168.67,2024-01-01,2024-01-31,2024-01-01
INV-00291,224,SUB-0186,2024-01-01,2024-01-31,145.66,USD,paid,2,12.88,158.54,2024-01-01,2024-01-31,2024-01-01
INV-00292,215,SUB-0547,2024-01-01,2024-01-31,380.95,USD,paid,3,2.1,383.05,2024-01-01,2024-01-31,2024-01-01
INV-00293,230,SUB-0798,2024-01-01,2024-01-31,146.89,USD,paid,5,9.53,156.42,2024-01-01,2024-01-31,2024-01-01
INV-00294,353,SUB-0223,2024-01-01,2024-01-31,991.57,USD,overdue,4,74.71,1066.28,2024-01-01,2024-01-31,2024-01-01
INV-00295,391,SUB-0766,2024-01-01,2024-01-31,432.21,USD,overdue,6,39.71,471.92,2024-01-01,2024-01-31,2024-01-01
INV-00296,349,SUB-0008,2024-01-01,2024-01-31,108.44,USD,overdue,2,7.17,115.61,2024-01-01,2024-01-31,2024-01-01
INV-00297,360,SUB-0395,2024-01-01,2024-01-31,0.0,USD,paid,4,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00298,266,SUB-0488,2024-01-01,2024-01-31,48.65,USD,paid,4,4.76,53.41,2024-01-01,2024-01-31,2024-01-01
INV-00299,463,SUB-0452,2024-01-01,2024-01-31,52.77,USD,paid,5,4.12,56.89,2024-01-01,2024-01-31,2024-01-01
INV-00300,401,SUB-0686,2024-01-01,2024-01-31,411.8,USD,paid,1,33.48,445.28,2024-01-01,2024-01-31,2024-01-01
INV-00301,141,SUB-0314,2024-01-01,2024-01-31,1070.62,USD,paid,4,53.46,1124.08,2024-01-01,2024-01-31,2024-01-01
INV-00302,366,SUB-0317,2024-01-01,2024-01-31,143.4,USD,paid,5,1.71,145.11,2024-01-01,2024-01-31,2024-01-01
INV-00303,251,SUB-0180,2024-01-01,2024-01-31,51.95,USD,paid,7,2.07,54.02,2024-01-01,2024-01-31,2024-01-01
INV-00304,335,SUB-0080,2024-01-01,2024-01-31,163.48,USD,pending,1,6.12,169.6,2024-01-01,2024-01-31,2024-01-01
INV-00305,155,SUB-0333,2024-01-01,2024-01-31,49.88,USD,paid,7,1.06,50.94,2024-01-01,2024-01-31,2024-01-01
INV-00306,362,SUB-0461,2024-01-01,2024-01-31,429.28,USD,paid,1,15.43,444.71,2024-01-01,2024-01-31,2024-01-01
INV-00307,386,SUB-0173,2024-01-01,2024-01-31,147.6,USD,overdue,3,12.71,160.31,2024-01-01,2024-01-31,2024-01-01
INV-00308,090,SUB-0251,2024-01-01,2024-01-31,151.68,USD,paid,2,13.28,164.96,2024-01-01,2024-01-31,2024-01-01
INV-00309,150,SUB-0353,2024-01-01,2024-01-31,45.02,USD,paid,6,2.23,47.25,2024-01-01,2024-01-31,2024-01-01
INV-00310,441,SUB-0517,2024-01-01,2024-01-31,0.0,USD,paid,7,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00311,343,SUB-0808,2024-01-01,2024-01-31,47.66,USD,paid,7,1.23,48.89,2024-01-01,2024-01-31,2024-01-01
INV-00312,083,SUB-0467,2024-01-01,2024-01-31,417.98,USD,paid,5,21.77,439.75,2024-01-01,2024-01-31,2024-01-01
INV-00313,294,SUB-0260,2024-01-01,2024-01-31,141.49,USD,paid,3,8.03,149.52,2024-01-01,2024-01-31,2024-01-01
INV-00314,253,SUB-0115,2024-01-01,2024-01-31,49.81,USD,paid,6,4.12,53.93,2024-01-01,2024-01-31,2024-01-01
INV-00315,186,SUB-0068,2024-01-01,2024-01-31,936.68,USD,paid,5,43.83,980.51,2024-01-01,2024-01-31,2024-01-01
INV-00316,285,SUB-0116,2024-01-01,2024-01-31,50.39,USD,paid,3,1.1,51.49,2024-01-01,2024-01-31,2024-01-01
INV-00317,452,SUB-0220,2024-01-01,2024-01-31,0.0,USD,paid,1,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00318,452,SUB-0592,2024-01-01,2024-01-31,434.99,USD,paid,7,12.36,447.35,2024-01-01,2024-01-31,2024-01-01
INV-00319,007,SUB-0410,2024-01-01,2024-01-31,987.44,USD,pending,6,47.32,1034.76,2024-01-01,2024-01-31,2024-01-01
INV-00320,090,SUB-0392,2024-01-01,2024-01-31,159.44,USD,overdue,3,3.86,163.3,2024-01-01,2024-01-31,2024-01-01
INV-00321,252,SUB-0667,2024-01-01,2024-01-31,159.19,USD,paid,7,9.33,168.52,2024-01-01,2024-01-31,2024-01-01
INV-00322,318,SUB-0341,2024-01-01,2024-01-31,0.0,USD,pending,4,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00323,299,SUB-0468,2024-01-01,2024-01-31,373.82,USD,paid,1,33.89,407.71,2024-01-01,2024-01-31,2024-01-01
INV-00324,011,SUB-0813,2024-01-01,2024-01-31,140.68,USD,paid,4,3.14,143.82,2024-01-01,2024-01-31,2024-01-01
INV-00325,466,SUB-0693,2024-01-01,2024-01-31,46.43,USD,paid,2,1.99,48.42,2024-01-01,2024-01-31,2024-01-01
INV-00326,234,SUB-0474,2024-01-01,2024-01-31,135.91,USD,paid,6,13.46,149.37,2024-01-01,2024-01-31,2024-01-01
INV-00327,242,SUB-0276,2024-01-01,2024-01-31,155.23,USD,overdue,4,6.02,161.25,2024-01-01,2024-01-31,2024-01-01
INV-00328,361,SUB-0225,2024-01-01,2024-01-31,908.22,USD,paid,1,50.1,958.32,2024-01-01,2024-01-31,2024-01-01
INV-00329,413,SUB-0794,2024-01-01,2024-01-31,1080.71,USD,paid,5,57.08,1137.79,2024-01-01,2024-01-31,2024-01-01
INV-00330,261,SUB-0296,2024-01-01,2024-01-31,156.78,USD,paid,6,4.47,161.25,2024-01-01,2024-01-31,2024-01-01
INV-00331,086,SUB-0704,2024-01-01,2024-01-31,383.07,USD,overdue,7,1.01,384.08,2024-01-01,2024-01-31,2024-01-01
INV-00332,499,SUB-0161,2024-01-01,2024-01-31,0.0,USD,paid,5,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00333,138,SUB-0505,2024-01-01,2024-01-31,985.19,USD,pending,6,17.19,1002.38,2024-01-01,2024-01-31,2024-01-01
INV-00334,139,SUB-0039,2024-01-01,2024-01-31,436.31,USD,paid,5,40.49,476.8,2024-01-01,2024-01-31,2024-01-01
INV-00335,144,SUB-0450,2024-01-01,2024-01-31,1091.76,USD,overdue,6,104.23,1195.99,2024-01-01,2024-01-31,2024-01-01
INV-00336,343,SUB-0636,2024-01-01,2024-01-31,135.35,USD,paid,4,2.51,137.86,2024-01-01,2024-01-31,2024-01-01
INV-00337,046,SUB-0133,2024-01-01,2024-01-31,146.61,USD,paid,7,2.27,148.88,2024-01-01,2024-01-31,2024-01-01
INV-00338,390,SUB-0210,2024-01-01,2024-01-31,154.57,USD,paid,7,1.18,155.75,2024-01-01,2024-01-31,2024-01-01
INV-00339,283,SUB-0706,2024-01-01,2024-01-31,420.82,USD,pending,5,27.65,448.47,2024-01-01,2024-01-31,2024-01-01
INV-00340,125,SUB-0617,2024-01-01,2024-01-31,139.76,USD,paid,7,8.75,148.51,2024-01-01,2024-01-31,2024-01-01
INV-00341,467,SUB-0491,2024-01-01,2024-01-31,51.84,USD,paid,5,1.12,52.96,2024-01-01,2024-01-31,2024-01-01
INV-00342,057,SUB-0501,2024-01-01,2024-01-31,134.56,USD,paid,1,7.6,142.16,2024-01-01,2024-01-31,2024-01-01
INV-00343,043,SUB-0809,2024-01-01,2024-01-31,152.06,USD,paid,3,9.42,161.48,2024-01-01,2024-01-31,2024-01-01
INV-00344,480,SUB-0515,2024-01-01,2024-01-31,955.7,USD,paid,4,12.66,968.36,2024-01-01,2024-01-31,2024-01-01
INV-00345,231,SUB-0335,2024-01-01,2024-01-31,0.0,USD,overdue,3,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00346,392,SUB-0278,2024-01-01,2024-01-31,148.23,USD,paid,2,4.19,152.42,2024-01-01,2024-01-31,2024-01-01
INV-00347,441,SUB-0517,2024-01-01,2024-01-31,0.0,USD,paid,5,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00348,391,SUB-0112,2024-01-01,2024-01-31,419.44,USD,paid,2,5.35,424.79,2024-01-01,2024-01-31,2024-01-01
INV-00349,317,SUB-0458,2024-01-01,2024-01-31,378.82,USD,overdue,3,14.89,393.71,2024-01-01,2024-01-31,2024-01-01
INV-00350,064,SUB-0157,2024-01-01,2024-01-31,44.97,USD,paid,5,2.04,47.01,2024-01-01,2024-01-31,2024-01-01
INV-00351,258,SUB-0344,2024-01-01,2024-01-31,0.0,USD,paid,1,0.0,0.0,2024-01-01,2024-01-31,2024-01-01
INV-00352,392,SUB-0278,2024-01-01,2024-01-31,148.23,USD,pending,3,8.18,156.41,2024-01-01,2024-01-31,2024-01-01
INV-00353,062,SUB-0386,2024-01-01,2024-01-31,137.38,USD,paid,7,0.61,137.99,2024-01-01,2024-01-31,2024-01-01
INV-00354,343,SUB-0808,2024-01-01,2024-01-31,47.66,USD,void,5,0.82,48.48,2024-01-01,2024-01-31,2024-01-01
INV-00355,329,SUB-0730,2024-01-01,2024-01-31,1093.56,USD,paid,4,83.07,1176.63,2024-01-01,2024-01-31,2024-01-01
INV-00356,319,SUB-0782,2024-01-01,2024-01-31,45.44,USD,overdue,3,3.71,49.15,2024-01-01,2024-01-31,2024-01-01
INV-00357,011,SUB-0813,2024-01-01,2024-01-31,140.68,USD,paid,6,3.0,143.68,2024-01-01,2024-01-31,2024-01-01
INV-00358,209,SUB-0165,2024-01-01,2024-01-31,146.69,USD,paid,7,11.6,158.29,2024-01-01,2024-01-31,2024-01-01
INV-00359,274,SUB-0229,2024-01-01,2024-01-31,158.39,USD,disputed,6,4.15,162.54,2024-01-01,2024-01-31,2024-01-01
INV-00360,320,SUB-0616,2024-01-01,2024-01-31,50.12,USD,paid,4,2.74,52.86,2024-01-01,2024-01-31,2024-01-01
INV-00361,034,SUB-0045,2024-01-01,2024-01-31,45.92,USD,paid,5,2.48,48.4,2024-01-01,2024-01-31,2024-01-01
INV-00362,161,SUB-0167,2024-01-01,2024-01-31,429.94,USD,paid,1,40.46,470.4,2024-01-01,2024-01-31,2024-01-01
INV-00363,100,SUB-0102,2024-01-01,2024-01-31,430.32,USD,paid,1,7.95,438.27,2024-01-01,2024-01-31,2024-01-01
INV-00364,470,SUB-0181,2024-01-01,2024-01-31,142.6,USD,paid,2,9.61,152.21,2024-01-01,2024-01-31,2024-01-01
INV-00365,067,SUB-0443,2024-01-01,2024-01-31,163.83,USD,overdue,2,7.65,171.48,2024-01-01,2024-01-31,2024-01-01
INV-00366,089,SUB-0661,2024-01-01,2024-01-31,1094.67,USD,paid,1,60.3,1154.97,2024-01-01,2024-01-31,2024-01-01
INV-00367,045,SUB-0001,2024-01-01,2024-01-31,89.42,USD,paid,1,3.24,92.66,2024-01-01,2024-01-31,2024-01-01
INV-00368,100,SUB-0102,2024-01-01,2024-01-31,-430.32,USD,paid,3,0.0,-430.32,2024-01-01,2024-01-31,2024-01-01
INV-00369,137,SUB-0216,2024-01-01,2024-01-31,-417.44,USD,paid,7,0.0,-417.44,2024-01-01,2024-01-31,2024-01-01
INV-00370,224,SUB-0219,2024-01-01,2024-01-31,48.36,USD,paid,2,3.89,52.25,2024-01-01,2024-01-31,2024-01-01
INV-00371,232,SUB-0073,2024-01-01,2024-01-31,53.4,USD,paid,5,2.55,55.95,2024-01-01,2024-01-31,2024-01-01
INV-00372,081,SUB-0287,2024-01-01,2024-01-31,153.42,USD,paid,2,5.18,158.6,2024-01-01,2024-01-31,2024-01-01
INV-00373,122,SUB-0315,2024-01-01,2024-01-31,387.34,USD,paid,3,25.78,413.12,2024-01-01,2024-01-31,2024-01-01
INV-00374,236,SUB-0124,2024-01-01,2024-01-31,149.15,USD,pending,2,13.97,163.12,2024-01-01,2024-01-31,2024-01-01
INV-00375,095,SUB-0072,2024-01-01,2024-01-31,155.81,USD,paid,4,1.88,157.69,2024-01-01,2024-01-31,2024-01-01
INV-00376,261,SUB-0449,2024-01-01,2024-01-31,47.68,USD,paid,2,3.68,51.36,2024-01-01,2024-01-31,2024-01-01
INV-00377,117,SUB-0486,2024-01-01,2024-01-31,160.22,USD,paid,6,10.28,170.5,2024-01-01,2024-01-31,2024-01-01
INV-00378,168,SUB-0371,2024-01-01,2024-01-31,50.68,USD,pending,1,1.14,51.82,2024-01-01,2024-01-31,2024-01-01
INV-00379,295,SUB-0786,2024-01-01,2024-01-31,375.76,USD,paid,6,19.33,395.09,2024-01-01,2024-01-31,2024-01-01
INV-00380,209,SUB-0624,2024-01-01,2024-01-31,135.08,USD,paid,4,7.96,143.04,2024-01-01,2024-01-31,2024-01-01
INV-00381,184,SUB-0201,2024-01-01,2024-01-31,136.51,USD,paid,3,12.2,148.71,2024-01-01,2024-01-31,2024-01-01
INV-00382,235,SUB-0367,2024-01-01,2024-01-31,46.79,USD,paid,1,4.15,50.94,2024-01-01,2024-01-31,2024-01-01
INV-00383,425,SUB-0650,2024-01-01,2024-01-31,46.08,USD,paid,2,4.08,50.16,2024-01-01,2024-01-31,2024-01-01
INV-00384,172,SUB-0811,2024-01-01,2024-01-31,1098.84,USD,paid,7,27.57,1126.41,2024-01-01,2024-01-31,2024-01-01
INV-00385,033,SUB-0279,2024-01-01,2024-01-31,45.48,USD,paid,6,3.0,48.48,2024-01-01,2024-01-31,2024-01-01
INV-00386,119,SUB-0510,2024-01-01,2024-01-31,48.15,USD,paid,5,3.62,51.77,2024-01-01,2024-01-31,2024-01-01
INV-00387,339,SUB-0257,2024-01-01,2024-01-31,422.81,USD,paid,6,5.14,427.95,2024-01-01,2024-01-31,2024-01-01
INV-00388,206,SUB-0373,2024-01-01,2024-01-31,135.25,USD,paid,1,9.37,144.62,2024-01-01,2024-01-31,2024-01-01
INV-00389,086,SUB-0704,2024-01-01,2024-01-31,383.07,USD,overdue,5,13.87,396.94,2024-01-01,2024-01-31,2024-01-01
INV-00390,439,SUB-0781,2024-01-01,2024-01-31,436.26,USD,paid,3,26.16,462.42,2024-01-01,2024-01-31,2024-01-01
INV-00391,438,SUB-0396,2024-01-01,2024-01-31,49.56,USD,pending,4,4.32,53.88,2024-01-01,2024-01-31,2024-01-01
INV-00392,124,SUB-0508,2024-01-01,2024-01-31,51.18,USD,void,3,2.37,53.55,2024-01-01,2024-01-31,2024-01-01
INV-00393,023,SUB-0352,2024-01-01,2024-01-31,50.61,USD,paid,6,4.02,54.63,2024-01-01,2024-01-31,2024-01-01
INV-00394,245,SUB-0729,2024-01-01,2024-01-31,143.69,USD,paid,7,9.14,152.83,2024-01-01,2024-01-31,2024-01-01
INV-00395,331,SUB-0372,2024-01-01,2024-01-31,157.16,USD,paid,7,7.78,164.94,2024-01-01,2024-01-31,2024-01-01
