payment_id,invoice_id,customer_id,amount,payment_method,payment_date,status,transaction_ref,processor_fee,net_amount
PAY-73227,INV-01384,105,1022.53,check,2024-02-09T21:12:07-05:00,completed,dd726506-9d29-4b5a-bf6a-c809b51623f5,0.0,1022.53
PAY-73228,INV-00957,485,132.6,check,2024-02-19T14:20:52-05:00,completed,TXN-HEKZYLMXSF,0.0,132.6
PAY-73229,INV-00403,467,47.67,wire,2024-02-14T07:29:15-05:00,completed,TXN-OZAOUPNIGT,0.05,47.62
PAY-73230,INV-00647,158,152.66,check,2024-02-19T03:49:55-05:00,completed,8e3294d9-4644-4b10-a650-71c58e9be7f5,0.0,152.66
PAY-73231,INV-58729,CUST-164,1939.63,check,2024-02-15T08:47:01-05:00,completed,18a556dd-cae4-4d7e-9e51-fc59894c53b4,0.0,1939.63
PAY-73232,INV-01142,C452,405.19,check,2024-02-16T22:34:37-05:00,completed,72aae068-2736-492a-b3b9-8ea321e0193e,0.0,405.19
PAY-73233,INV-00173,274,874.86,ach,2024-02-27T15:26:03-05:00,completed,ade538b1-5d27-486f-b6e0-a14352c9f796,4.37,870.49
PAY-73234,INV-00584,168,43.55,credit_card,2024-02-16T02:40:05-05:00,completed,TXN-KKLWNSGTDC,1.26,42.29
PAY-73235,INV-01076,C461,136.03,check,2024-02-09T18:19:15-05:00,completed,6814923c-8c04-4e9d-8493-acc82c2369f1,0.0,136.03
PAY-73236,INV-00563,070,352.35,wire,2024-02-08T01:59:31-05:00,failed,c4dc7a05-df5d-43f3-8d7b-b7391e6c2ad4,0.0,352.35
PAY-73237,INV-01326,446,904.26,check,2024-02-29T09:32:05-05:00,refunded,1b0f045e-7d70-4986-a787-2c82cc4c0fc7,0.0,904.26
PAY-73238,INV-00543,387,148.2,wire,2024-02-19T18:44:49-05:00,completed,TXN-LHOSNULSIT,0.15,148.05
PAY-73239,INV-00777,161,153.26,check,2024-02-10T08:38:28-05:00,completed,46ca2367-e006-4ed7-8b12-6e20b3762dd2,0.0,153.26
PAY-73240,INV-00787,288,370.45,wire,2024-02-02T06:24:19-05:00,completed,71aa2abe-68c4-440f-92ec-bb9ceec68205,0.37,370.08
PAY-73241,INV-00976,446,394.7,credit_card,2024-02-23T22:19:14-05:00,pending,f9d90f11-b9c3-49d5-bed9-1d0732969a21,0.0,394.7
PAY-73242,INV-01180,199,169.43,ach,2024-02-09T09:59:51-05:00,completed,859fb1d7-6471-45df-80c3-0d5a30c41ed7,0.85,168.58
PAY-73243,INV-01372,249,45.69,check,2024-02-16T08:41:36-05:00,completed,f2495c43-c0df-4a76-bd45-cde8c2a6bbf3,0.0,45.69
PAY-73244,INV-00837,359,163.28,credit_card,2024-02-01T05:50:12-05:00,failed,88fc9a3d-0a3a-408c-aa4b-0aaf6d6c7b24,0.0,163.28
PAY-73245,INV-00248,114,143.98,credit_card,2024-02-24T00:24:33-05:00,completed,afea128b-d64b-4be8-a5e2-d06fce255ac8,4.18,139.8
PAY-73246,INV-00302,184,959.56,credit_card,2024-02-20T23:27:36-05:00,completed,TXN-JQOBRKZASW,27.83,931.73
PAY-73247,INV-00687,016,51.95,check,2024-02-18T17:04:16-05:00,completed,2c0763a7-fe32-42e4-92d3-02e83e239b64,0.0,51.95
PAY-73248,INV-01306,C072,47.79,credit_card,2024-02-09T13:24:19-05:00,completed,TXN-YSGUTVOERD,1.39,46.4
PAY-73249,INV-01061,C388,392.83,wire,2024-02-06T19:53:42-05:00,completed,52d0770f-4986-45b1-af77-825f5dcec75c,0.39,392.44
PAY-73250,INV-00094,469,45.25,check,2024-02-26T03:11:43-05:00,completed,e9a47c33-ed91-4d7a-8dfe-d1a780510cbb,0.0,45.25
PAY-73251,INV-00746,264,134.3,wire,2024-02-08T08:13:36-05:00,failed,6c1bf1a5-d2f8-486e-86a8-d489b74e88f4,0.0,134.3
PAY-73252,INV-01034,C065,41.88,ach,2024-02-13T06:21:22-05:00,completed,TXN-XFETJWYAYA,0.21,41.67
PAY-73253,INV-00643,127,121.39,credit_card,2024-02-26T12:00:59-05:00,completed,TXN-USWARFFVMW,3.52,117.87
PAY-73254,INV-01001,C079,417.24,credit_card,2024-02-15T02:06:55-05:00,completed,872069d9-a31d-42c2-8207-30fe8a8473c6,12.1,405.14
PAY-73255,INV-01141,447,142.55,wire,2024-02-05T05:15:41-05:00,pending,2ee213d2-ff9b-4eb9-b3a8-8a516f568600,0.0,142.55
PAY-73256,INV-00803,061,981.04,ach,2024-02-03T08:36:18-05:00,completed,ee75b0c1-95d8-4014-b24b-b7fd759034d2,4.91,976.13
PAY-73257,INV-01009,018,40.62,ach,2024-02-11T03:24:18-05:00,completed,57415575-823d-4702-942f-92d0e0a5be28,0.2,40.42
PAY-73258,INV-00089,258,43.17,check,2024-02-01T08:53:13-05:00,completed,d8705d7b-1ee5-42e4-ae18-a98f284d5f49,0.0,43.17
PAY-73259,INV-00978,279,135.39,ach,2024-02-12T12:26:24-05:00,completed,a97de0df-2535-4dca-b795-18e10525a064,0.68,134.71
PAY-73260,INV-00403,467,48.13,credit_card,2024-02-23T22:13:15-05:00,completed,5ab4ce69-7722-48a5-b763-89faf83fab35,1.4,46.73
PAY-73261,INV-00078,023,177.47,wire,2024-02-21T03:58:46-05:00,completed,3e0b9bac-a18b-4dc3-bf38-be9720d3b582,0.18,177.29
PAY-73262,INV-01309,151,87.62,wire,2024-02-23T23:45:19-05:00,completed,99a91797-41a4-496b-b935-c821b7daa9be,0.09,87.53
PAY-73263,INV-00031,428,140.86,ach,2024-02-29T04:11:04-05:00,completed,4673fd67-f8ef-47e3-8c39-30fae496de50,0.7,140.16
PAY-73264,INV-01139,463,48.26,check,2024-02-05T00:30:20-05:00,completed,dfe017e9-a04c-4f78-ab76-c9e36f508326,0.0,48.26
PAY-73265,INV-00259,361,44.79,ach,2024-02-24T07:18:59-05:00,failed,TXN-WPOLQDMQTS,0.0,44.79
PAY-73266,INV-00144,492,965.99,ach,2024-02-20T09:16:48-05:00,completed,a891650a-3397-4234-903e-d2b37cde54df,4.83,961.16
PAY-73267,INV-00849,429,150.21,ach,2024-02-11T05:05:04-05:00,completed,7c02a722-c4a1-4183-910a-59aecf677d31,0.75,149.46
PAY-73268,INV-01051,165,48.3,wire,2024-02-10T02:26:05-05:00,completed,a0ca016e-5693-45a9-8677-f14d9749f017,0.05,48.25
PAY-73269,INV-00557,C388,398.83,credit_card,2024-02-12T19:55:23-05:00,completed,04875b34-334b-45c3-a0d8-e983d839d22e,11.57,387.26
PAY-73270,INV-00886,488,144.03,ach,2024-02-04T01:29:03-05:00,completed,TXN-HHSWWMOXVG,0.72,143.31
PAY-73271,INV-00375,C209,124.8,credit_card,2024-02-14T13:53:38-05:00,completed,5912fb79-3277-4698-aa39-15ef873016ca,3.62,121.18
PAY-73272,INV-01329,C223,145.19,ach,2024-02-16T05:22:26-05:00,completed,0aad4fe8-ced1-40b9-801b-68756989b468,0.73,144.46
PAY-73273,INV-01150,423,420.29,wire,2024-02-20T21:57:45-05:00,completed,294ed370-ca91-41d4-b321-689d0fe721fd,0.42,419.87
PAY-73274,INV-01137,302,383.44,ach,2024-02-01T18:07:02-05:00,completed,TXN-BVNKJZDRZA,1.92,381.52
PAY-73275,INV-00660,330,47.24,credit_card,2024-02-11T07:33:33-05:00,completed,f4648797-fc39-42be-b89e-5905d977e53d,1.37,45.87
PAY-73276,INV-01103,078,140.17,wire,2024-02-22T21:34:52-05:00,completed,93e04eab-a0ed-4840-b42f-4ccc6994276a,0.14,140.03
PAY-73277,INV-00435,251,47.27,credit_card,2024-02-11T11:16:47-05:00,completed,TXN-CLWMIRSNCI,1.37,45.9
PAY-73278,INV-00139,152,46.21,ach,2024-02-14T16:00:24-05:00,completed,2a3168a8-f5e9-4508-a7e6-a72711a32901,0.23,45.98
PAY-73279,INV-00312,447,136.74,credit_card,2024-02-23T08:19:08-05:00,completed,ceb297d5-136d-4266-b224-58edb39bc577,3.97,132.77
PAY-73280,INV-00500,266,150.92,wire,2024-02-24T16:25:21-05:00,pending,TXN-LUKAWNDLFG,0.0,150.92
PAY-73281,INV-01143,235,45.32,wire,2024-02-17T20:55:16-05:00,completed,03ccd884-6080-40e9-ba71-f01eb8acebbe,0.05,45.27
PAY-73282,INV-01146,234,46.04,credit_card,2024-02-07T17:57:37-05:00,failed,3813033c-360c-47b6-9c94-336996ff1096,0.0,46.04
PAY-73283,INV-00471,119,45.07,wire,2024-02-28T10:43:08-05:00,completed,65050ec4-3df5-4cc8-b48b-c74586d5085a,0.05,45.02
PAY-73284,INV-00469,359,368.09,check,2024-02-14T21:16:06-05:00,pending,TXN-ELWFHDMYKO,0.0,368.09
PAY-73285,INV-01335,162,941.67,check,2024-02-14T22:36:42-05:00,completed,3747498e-cd25-42b1-b50c-3b8a3be4325c,0.0,941.67
PAY-73286,INV-01141,447,140.06,check,2024-02-15T10:40:57-05:00,pending,1b0c0a46-2a40-49c1-9f36-0241579813e8,0.0,140.06
PAY-73287,INV-00763,316,142.14,credit_card,2024-02-23T07:43:00-05:00,completed,a67aca10-4c1a-4fbb-b47a-ebf305d27477,4.12,138.02
PAY-73288,INV-00588,C067,157.21,ach,2024-02-15T02:59:18-05:00,completed,TXN-CCWTIDJLAG,0.79,156.42
PAY-73289,INV-00240,266,47.07,check,2024-02-22T23:52:07-05:00,completed,3f635b01-c04c-4904-ab65-f145d82f7817,0.0,47.07
PAY-73290,INV-00820,C060,51.66,check,2024-02-12T10:49:18-05:00,completed,TXN-MMBOUDGRVY,0.0,51.66
PAY-73291,INV-00726,081,152.82,check,2024-02-10T13:48:48-05:00,completed,770b0ed4-aebc-46f6-8310-b58b1b10b3e1,0.0,152.82
PAY-73292,INV-01031,223,1020.04,check,2024-02-02T11:15:30-05:00,completed,TXN-DUFLMGSLOM,0.0,1020.04
PAY-73293,INV-01281,384,906.86,wire,2024-02-07T22:36:43-05:00,completed,TXN-PFNUCYWHCT,0.91,905.95
PAY-73294,INV-00746,264,140.32,check,2024-02-09T02:44:46-05:00,completed,TXN-SZISYGTITK,0.0,140.32
PAY-73295,INV-00908,425,399.88,wire,2024-02-07T01:17:54-05:00,completed,TXN-AFMOFRTSTL,0.4,399.48
PAY-73296,INV-00427,299,39.91,wire,2024-02-21T00:57:43-05:00,completed,7bf5023f-ccf6-41da-a870-5c083ce0edab,0.04,39.87
PAY-73297,INV-01229,463,48.48,credit_card,2024-02-16T10:39:23-05:00,completed,TXN-DGQKZJGCEO,1.41,47.07
PAY-73298,INV-00787,288,366.6,credit_card,2024-02-10T13:04:21-05:00,completed,TXN-GSVOGMVUOW,10.63,355.97
PAY-73299,INV-00841,066,133.45,credit_card,2024-02-03T04:54:08-05:00,completed,7c983b38-d95c-4fbf-aa73-93b557cb0aec,3.87,129.58
PAY-73300,INV-00412,039,39.72,ach,2024-02-11T21:50:19-05:00,completed,TXN-MAGFPGYWVA,0.2,39.52
PAY-73301,INV-00553,467,48.61,ach,2024-02-26T23:28:44-05:00,completed,cd4c6d09-3a4b-4b58-8fc4-9cdd4ca3913b,0.24,48.37
PAY-73302,INV-00694,017,157.29,wire,2024-02-18T21:47:16-05:00,completed,5f1459c4-9600-4ad3-a413-879e66a8c29f,0.16,157.13
PAY-73303,INV-00092,401,136.7,credit_card,2024-02-10T15:16:23-05:00,failed,efad4c54-b678-4a94-a8f6-a7933e528cfa,0.0,136.7
PAY-73304,INV-01183,125,46.54,wire,2024-02-21T15:18:41-05:00,completed,TXN-GKTUDIXOTN,0.05,46.49
PAY-73305,INV-00555,342,983.14,check,2024-02-29T13:41:41-05:00,completed,52b48248-afef-4405-a723-830bd6380566,0.0,983.14
PAY-73306,INV-00143,C328,45.17,check,2024-01-31T21:16:14-05:00,failed,TXN-WHFWKEAEKT,0.0,45.17
PAY-73307,INV-01027,C362,342.56,credit_card,2024-02-02T04:50:27-05:00,completed,13b918c4-22b0-4ba0-afc8-ef77c532e45b,9.93,332.63
PAY-73308,INV-00826,C490,46.65,ach,2024-02-19T14:39:32-05:00,refunded,228f0efe-694a-438e-a9f5-884e87585627,0.0,46.65
PAY-73309,INV-00042,C159,52.75,credit_card,2024-02-26T19:17:46-05:00,refunded,582cb6d6-7059-41ab-a9d7-e37b3e93aec6,0.0,52.75
PAY-73310,INV-00195,232,145.01,check,2024-02-01T02:05:00-05:00,completed,dd7074c2-f823-4975-b8ab-379ed0968162,0.0,145.01
PAY-73311,INV-01232,158,147.62,check,2024-02-27T18:15:36-05:00,completed,TXN-AKDMEDQVXS,0.0,147.62
PAY-73312,INV-00559,C013,939.02,check,2024-02-28T03:40:45-05:00,completed,TXN-DDWFFLFSTD,0.0,939.02
PAY-73313,INV-00104,062,127.68,wire,2024-02-04T09:33:08-05:00,completed,64ed6848-ebcc-446a-9def-82382f60b164,0.13,127.55
PAY-73314,INV-00116,244,50.51,credit_card,2024-02-27T01:43:39-05:00,completed,TXN-CMHVIOVUEK,1.46,49.05
PAY-73315,INV-00515,374,43.73,credit_card,2024-02-08T13:37:36-05:00,completed,da71ce06-2deb-46ac-ace2-ae1776464b16,1.27,42.46
PAY-73316,INV-00629,266,917.75,ach,2024-02-21T11:39:18-05:00,completed,4ca07dcb-e44a-4599-a0a7-c4408f41d048,4.59,913.16
PAY-73317,INV-00018,283,366.11,ach,2024-02-07T21:10:46-05:00,completed,TXN-PWSTINLQDL,1.83,364.28
PAY-73318,INV-00999,458,131.82,check,2024-02-15T05:12:50-05:00,completed,0a665359-cd8b-4cbd-bb6e-ad2a659d705b,0.0,131.82
PAY-73319,INV-01368,419,41.28,check,2024-02-02T03:54:32-05:00,completed,TXN-ICRPLNSURO,0.0,41.28
PAY-73320,INV-01292,332,124.85,credit_card,2024-02-28T11:14:53-05:00,completed,TXN-XUWBIRLKXW,3.62,121.23
PAY-73321,INV-00827,490,45.42,wire,2024-02-12T10:54:29-05:00,completed,c6173a96-7414-4dc9-afc5-75dda06661c8,0.05,45.37
PAY-73322,INV-00449,012,149.68,credit_card,2024-02-19T00:10:29-05:00,completed,eaa4a6bb-d76d-4f2c-9bcf-e70e4ffbbe8b,4.34,145.34
PAY-73323,INV-00581,C023,47.67,credit_card,2024-02-20T21:35:16-05:00,completed,48cbd1f8-da41-4e7b-a702-3679506b2b51,1.38,46.29
PAY-73324,INV-00405,083,888.47,wire,2024-02-03T08:48:14-05:00,completed,69aaa3e8-949f-4007-9715-388a50637377,0.89,887.58
PAY-73325,INV-00562,362,424.67,check,2024-02-26T22:11:32-05:00,completed,TXN-OBAENXQUBN,0.0,424.67
PAY-73326,INV-00992,319,134.84,check,2024-02-23T05:10:20-05:00,failed,TXN-TCWQEARLGX,0.0,134.84
PAY-73327,INV-00671,221,103.72,ach,2024-02-05T16:50:23-05:00,completed,75282f59-578a-4238-b6d6-af3e75824361,0.52,103.2
PAY-73328,INV-01022,122,359.67,wire,2024-02-13T12:55:44-05:00,completed,e35c433b-84e0-46fa-9e79-3c22f7d90a55,0.36,359.31
PAY-73329,INV-00172,236,142.69,credit_card,2024-02-14T22:34:46-05:00,completed,5c8408b2-9234-46c3-91d7-4ccc8b63d02c,4.14,138.55
PAY-73330,INV-00287,199,152.99,credit_card,2024-02-04T21:19:55-05:00,completed,e39e17b6-5299-4914-9c72-488e61766461,4.44,148.55
PAY-73331,INV-01138,258,245.64,ach,2024-02-28T19:13:53-05:00,completed,abe2c90e-0eed-4ae7-be70-0c751b0fbeb4,1.23,244.41
PAY-73332,INV-01033,266,45.73,check,2024-02-20T12:05:35-05:00,completed,TXN-RYLLKHVSMT,0.0,45.73
PAY-73333,INV-00850,349,376.14,ach,2024-02-27T13:52:38-05:00,completed,349d6f9b-c6b6-4c76-8c2a-4de78ba9bd41,1.88,374.26
PAY-73334,INV-00456,234,887.17,ach,2024-02-24T13:45:19-05:00,completed,a264bd53-39d0-4556-97b0-abc5d9d50cb5,4.44,882.73
PAY-73335,INV-01022,122,369.15,ach,2024-02-14T12:29:19-05:00,pending,TXN-OOPGOLKZSJ,0.0,369.15
PAY-73336,INV-00418,261,54.26,check,2024-02-18T04:18:29-05:00,completed,7c9bbca5-f7b1-46d2-a3b5-5666804e28e3,0.0,54.26
PAY-73337,INV-00973,071,153.01,check,2024-02-25T23:30:45-05:00,completed,275a2a58-9420-4c92-942a-6374670432bc,0.0,153.01
PAY-73338,INV-00134,283,134.5,check,2024-01-31T21:33:28-05:00,failed,TXN-MSDWKOGPEU,0.0,134.5
PAY-73339,INV-00795,127,140.51,credit_card,2024-02-12T14:44:47-05:00,completed,7568307a-6139-486d-b6bd-397693d12ab3,4.07,136.44
PAY-73340,INV-00017,136,40.64,wire,2024-02-24T03:06:55-05:00,completed,b979318a-7497-4b17-8d71-0170c2b4092a,0.04,40.6
PAY-73341,INV-00235,344,43.88,credit_card,2024-02-03T06:07:50-05:00,completed,97b7c439-f8e8-41d6-9d57-482c87ba2550,1.27,42.61
PAY-73342,INV-00091,375,382.01,credit_card,2024-02-25T20:55:18-05:00,completed,c8a0e181-9965-4e6e-9f02-54f25012a79f,11.08,370.93
PAY-73343,INV-00285,439,384.41,credit_card,2024-02-29T00:22:50-05:00,completed,69402201-07e2-4849-aa19-fc62bca97b83,11.15,373.26
PAY-73344,INV-01323,046,265.71,check,2024-02-10T04:56:55-05:00,pending,1568d115-7422-4c02-a08b-1afc8278c6af,0.0,265.71
PAY-73345,INV-00137,397,138.3,credit_card,2024-02-24T07:28:34-05:00,completed,TXN-TMUXSSQNXG,4.01,134.29
PAY-73346,INV-00903,296,344.51,ach,2024-02-01T02:25:26-05:00,completed,17e9590d-45ba-4fe1-9063-10b7ea787da6,1.72,342.79
PAY-73347,INV-00004,141,318.74,credit_card,2024-02-23T17:56:51-05:00,completed,TXN-KCJJYGOADR,9.24,309.5
PAY-73348,INV-00746,264,133.38,check,2024-02-29T08:19:14-05:00,completed,beb89db3-f51b-4250-853b-5398e546480e,0.0,133.38
PAY-73349,INV-00366,266,917.83,check,2024-02-02T04:35:30-05:00,pending,66d583dd-876d-4c4e-bdde-5cdd718803b9,0.0,917.83
PAY-73350,INV-00939,331,152.42,check,2024-02-03T19:54:43-05:00,completed,TXN-TMZMQMOXLH,0.0,152.42
PAY-73351,INV-00159,C205,987.22,check,2024-02-25T13:08:37-05:00,completed,TXN-MNTOGBQJMN,0.0,987.22
PAY-73352,INV-00390,C155,313.06,credit_card,2024-02-18T01:46:52-05:00,failed,TXN-RTIWGEQPBY,0.0,313.06
PAY-73353,INV-00022,466,48.72,credit_card,2024-02-20T15:41:31-05:00,completed,77980c5b-c84c-4be4-8fb5-b4722dc66ac2,1.41,47.31
PAY-73354,INV-00974,314,118.66,ach,2024-02-26T03:30:13-05:00,refunded,4a0b7ae9-5d7d-400e-8eb1-83614da73bb3,0.0,118.66
PAY-73355,INV-00665,469,47.95,check,2024-02-07T11:18:53-05:00,completed,a1e14991-f56e-45f6-981e-7e61c7d8345b,0.0,47.95
PAY-73356,INV-00923,415,139.19,check,2024-02-12T07:21:02-05:00,completed,TXN-AKTTKILLRY,0.0,139.19
PAY-73357,INV-00106,470,133.33,ach,2024-02-08T07:42:09-05:00,completed,TXN-RGNZZYBCPK,0.67,132.66
PAY-73358,INV-00639,423,364.42,ach,2024-02-10T03:24:58-05:00,completed,6ef2d3af-3bb9-4be6-83e3-fa41456e1be5,1.82,362.6
PAY-73359,INV-01193,005,47.76,ach,2024-02-24T05:47:47-05:00,completed,704c30c5-af99-43ed-a19c-32f2ad67ac4e,0.24,47.52
PAY-73360,INV-00643,127,123.04,wire,2024-02-12T15:42:40-05:00,completed,0b405227-cfee-49b3-9b25-ad233bfd4465,0.12,122.92
PAY-73361,INV-01343,417,149.23,wire,2024-02-29T16:09:50-05:00,completed,81b0ebd5-c888-4863-8b4f-9259d5bedd7f,0.15,149.08
PAY-73362,INV-00007,370,357.64,ach,2024-02-05T21:31:30-05:00,completed,ecfd03e8-b4c9-4f97-bba9-a972786e97af,1.79,355.85
PAY-73363,INV-00149,C372,380.93,ach,2024-02-06T21:35:06-05:00,completed,d8c82927-0c37-4880-9ea7-cf40fee0d7c8,1.9,379.03
PAY-73364,INV-00960,475,46.67,ach,2024-02-04T13:59:54-05:00,completed,071d6113-d9c2-4db0-9ed5-cdd4caf4bb58,0.23,46.44
PAY-73365,INV-00690,224,44.28,ach,2024-02-05T21:59:07-05:00,completed,5f72b26c-22b8-41bc-8c40-c87f369888b9,0.22,44.06
PAY-73366,INV-01038,405,349.73,ach,2024-02-12T18:10:17-05:00,completed,461a8155-5b8e-4a46-8336-9c7a27ddfc46,1.75,347.98
PAY-73367,INV-01318,267,402.58,credit_card,2024-02-26T14:39:24-05:00,completed,TXN-WSLQQIQZVN,11.67,390.91
PAY-73368,INV-01192,031,321.01,check,2024-02-13T13:06:35-05:00,completed,9d605929-8f0f-4004-9f31-9bb6717aaa47,0.0,321.01
PAY-73369,INV-00446,379,285.0,check,2024-02-05T17:01:01-05:00,completed,TXN-GSMYDNMWFS,0.0,285.0
PAY-73370,INV-00807,450,373.01,check,2024-02-14T21:16:44-05:00,completed,8d74720a-04a7-4ea5-b560-e2be1aab0cd2,0.0,373.01
PAY-73371,INV-83124,CUST-228,2290.33,credit_card,2024-02-02T00:49:58-05:00,completed,4753ff6d-1238-42c1-851b-0f622b472a8a,66.42,2223.91
PAY-73372,INV-01077,C337,125.09,credit_card,2024-02-01T21:10:49-05:00,completed,TXN-MPTSXNPNDX,3.63,121.46
PAY-73373,INV-00936,012,147.19,wire,2024-02-19T22:04:13-05:00,failed,27640a12-c464-4930-a198-daef2386aa7d,0.0,147.19
PAY-73374,INV-00205,486,368.66,check,2024-02-11T04:19:30-05:00,completed,e1f428d6-d7da-4b9e-9771-7949eb9781e2,0.0,368.66
PAY-73375,INV-01350,251,125.2,credit_card,2024-02-21T23:10:49-05:00,completed,b5761865-a280-4e55-885d-502bdb2a0e77,3.63,121.57
PAY-73376,INV-00833,023,162.46,wire,2024-02-23T21:22:08-05:00,failed,176f55b8-f8e6-4de5-93a2-536ba3d3c067,0.0,162.46
PAY-73377,INV-00940,062,238.63,ach,2024-02-07T02:53:05-05:00,completed,6a50761c-f7e4-4acc-ab76-394655373cfb,1.19,237.44
PAY-73378,INV-00179,429,145.77,ach,2024-02-03T07:18:53-05:00,completed,TXN-JRKBZCQHWV,0.73,145.04
PAY-73379,INV-00650,143,373.05,check,2024-02-21T18:36:36-05:00,completed,60686df9-dcb7-4e74-8cd3-94d1b08a033d,0.0,373.05
PAY-73380,INV-00195,232,126.67,ach,2024-02-12T22:20:14-05:00,completed,TXN-ZAPYIETBZJ,0.63,126.04
PAY-73381,INV-01243,391,142.24,ach,2024-02-17T18:04:25-05:00,completed,bbcf9e25-e72d-49df-b3b3-09db89030fc3,0.71,141.53
PAY-73382,INV-00383,327,52.13,credit_card,2024-02-17T17:12:38-05:00,failed,5fd451ed-db1d-4538-8ad2-f4b772fe5925,0.0,52.13
PAY-73383,INV-00614,365,365.17,credit_card,2024-02-14T07:06:18-05:00,completed,b9a10c2b-6744-4e9f-9113-7886c7a6a6f1,10.59,354.58
PAY-73384,INV-00826,490,43.28,ach,2024-02-18T09:44:01-05:00,completed,c83cc7ce-b86b-4dd8-862d-03f69947d3e2,0.22,43.06
PAY-73385,INV-01152,335,139.86,ach,2024-02-13T03:58:44-05:00,completed,06ee1376-8b63-4067-bdff-1f75ea4fc462,0.7,139.16
PAY-73386,INV-00614,365,369.43,wire,2024-02-15T06:40:12-05:00,completed,f708f759-0ca0-4aed-83ef-7c0a749eaf60,0.37,369.06
PAY-73387,INV-00571,422,386.6,wire,2024-02-11T07:14:33-05:00,completed,TXN-RFOVAGFWFS,0.39,386.21
PAY-73388,INV-00711,136,43.05,wire,2024-02-21T03:14:53-05:00,completed,TXN-FBQYWCKSJJ,0.04,43.01
PAY-73389,INV-00224,220,46.56,wire,2024-02-08T11:54:31-05:00,completed,TXN-SUSGCHBPLT,0.05,46.51
PAY-73390,INV-00272,C246,154.49,ach,2024-02-29T13:12:51-05:00,completed,bf19e105-2eb7-4858-bf08-fc531711f972,0.77,153.72
PAY-73391,INV-00878,C069,819.82,wire,2024-02-02T11:48:01-05:00,completed,31828e29-c31d-4517-8376-1ae5310cc1c8,0.82,819.0
PAY-73392,INV-00650,143,398.86,wire,2024-02-18T16:22:42-05:00,pending,d94f609e-3b37-41a1-ab30-eeeb2280357f,0.0,398.86
PAY-73393,INV-01078,304,50.49,ach,2024-02-04T08:41:43-05:00,completed,36332b58-b010-4c3a-877a-f5a52e500127,0.25,50.24
PAY-73394,INV-01098,224,47.72,ach,2024-02-17T11:50:34-05:00,completed,64d97b21-5319-4ada-96a0-b631daf764cd,0.24,47.48
PAY-73395,INV-01004,023,48.83,check,2024-02-21T02:28:26-05:00,completed,TXN-XDCWJLYKLY,0.0,48.83
PAY-73396,INV-00425,207,402.31,ach,2024-02-26T19:03:33-05:00,completed,18c2aeb4-2a1b-4b2e-9011-db4f57f23400,2.01,400.3
PAY-73397,INV-00102,C383,283.83,ach,2024-02-05T06:40:42-05:00,completed,e69f5bc8-76da-4379-904d-a844dfde2251,1.42,282.41
PAY-73398,INV-00112,061,46.94,wire,2024-02-06T22:13:13-05:00,completed,b6de838d-8356-4d35-8f0f-b21eca68fd78,0.05,46.89
PAY-73399,INV-00199,455,510.75,ach,2024-02-04T22:53:42-05:00,completed,0537e1cb-cb71-4922-a251-b8060a056d40,2.55,508.2
PAY-73400,INV-00186,232,873.15,wire,2024-02-19T13:29:41-05:00,completed,0043f6c3-0604-467c-8a8c-1c1304d7fafe,0.87,872.28
PAY-73401,INV-00708,386,253.3,wire,2024-02-27T14:53:33-05:00,completed,d49b2071-249f-4eae-ae38-7defea8eb2f0,0.25,253.05
PAY-73402,INV-00369,013,368.8,wire,2024-02-05T07:24:04-05:00,completed,TXN-WLUNLNWJMG,0.37,368.43
PAY-73403,INV-01041,055,138.42,check,2024-02-04T07:07:41-05:00,refunded,8d7457ff-3b29-4f2e-8e31-00e7da9434e7,0.0,138.42
PAY-73404,INV-00749,C369,179.31,check,2024-02-21T19:48:05-05:00,pending,a9f97797-0dd8-44ad-bff9-d647da050fac,0.0,179.31
PAY-73405,INV-00258,224,131.47,check,2024-02-15T01:59:44-05:00,completed,TXN-UTJRSTRCVU,0.0,131.47
PAY-73406,INV-00552,145,122.84,check,2024-02-20T17:18:36-05:00,pending,5f1a1b74-5722-4581-8df7-19444ba54e06,0.0,122.84
PAY-73407,INV-01311,390,133.96,ach,2024-02-24T15:33:33-05:00,completed,TXN-TRPRHIAREP,0.67,133.29
PAY-73408,INV-00483,370,492.57,ach,2024-02-02T11:11:00-05:00,completed,4a173a98-fce0-4ff6-a6c2-a94e1678b920,2.46,490.11
PAY-73409,INV-00902,466,45.85,wire,2024-02-03T15:59:56-05:00,completed,16ae183b-90ac-4bfa-bdca-395cd937a83a,0.05,45.8
PAY-73410,INV-00034,C413,133.65,ach,2024-02-06T19:35:41-05:00,completed,76c548d3-a5c4-43a2-b4bc-6bca75c7c808,0.67,132.98
PAY-73411,INV-01163,345,45.9,credit_card,2024-02-25T11:28:21-05:00,completed,d8939132-1e9c-42ef-b38e-6f612d632464,1.33,44.57
PAY-73412,INV-01090,464,960.04,check,2024-02-09T11:19:52-05:00,completed,cf45af36-323d-4572-9950-247c3de29eeb,0.0,960.04
PAY-73413,INV-00845,335,145.35,check,2024-02-02T23:29:45-05:00,completed,fb73b322-3e22-435c-b596-1a3c1c5a99e8,0.0,145.35
PAY-73414,INV-01091,476,374.47,wire,2024-02-15T14:04:14-05:00,pending,TXN-HQPZMUJODG,0.0,374.47
PAY-73415,INV-01006,468,138.1,wire,2024-02-18T11:38:08-05:00,completed,48119f52-4fc7-4a33-ad4a-5d4df551aacb,0.14,137.96
