invoice_id,customer_id,subscription_id,invoice_date,due_date,amount,currency,status,line_items_count,tax_amount,total_amount,period_start,period_end,created_at
INV-00198,426,SUB-0780,2024-02-01,2024-03-02,53.88,USD,paid,4,1.48,55.36,2024-02-01,2024-02-29,2024-02-01
INV-00199,455,SUB-0202,2024-02-01,2024-03-02,414.83,USD,paid,3,34.14,448.97,2024-02-01,2024-02-29,2024-02-01
INV-00200,370,SUB-0432,2024-02-01,2024-03-02,148.95,USD,paid,5,0.84,149.79,2024-02-01,2024-02-29,2024-02-01
INV-00201,477,SUB-0340,2024-02-01,2024-03-02,142.59,USD,paid,3,10.44,153.03,2024-02-01,2024-02-29,2024-02-01
INV-00202,095,SUB-0072,2024-02-01,2024-03-02,155.81,USD,paid,6,11.91,167.72,2024-02-01,2024-02-29,2024-02-01
INV-00203,209,SUB-0624,2024-02-01,2024-03-02,135.08,USD,paid,5,1.23,136.31,2024-02-01,2024-02-29,2024-02-01
INV-00204,475,SUB-0763,2024-02-01,2024-03-02,394.75,USD,pending,6,27.42,422.17,2024-02-01,2024-02-29,2024-02-01
INV-00205,486,SUB-0046,2024-02-01,2024-03-02,416.4,USD,paid,6,13.35,429.75,2024-02-01,2024-02-29,2024-02-01
INV-00206,023,SUB-0397,2024-02-01,2024-03-02,0.0,USD,paid,6,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00207,259,SUB-0717,2024-02-01,2024-03-02,46.79,USD,paid,6,0.8,47.59,2024-02-01,2024-02-29,2024-02-01
INV-00208,380,SUB-0051,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00209,463,SUB-0452,2024-02-01,2024-03-02,52.77,USD,overdue,6,5.18,57.95,2024-02-01,2024-02-29,2024-02-01
INV-00210,475,SUB-0640,2024-02-01,2024-03-02,44.93,USD,paid,5,2.68,47.61,2024-02-01,2024-02-29,2024-02-01
INV-00211,339,SUB-0257,2024-02-01,2024-03-02,422.81,USD,overdue,3,42.2,465.01,2024-02-01,2024-02-29,2024-02-01
INV-00212,065,SUB-0074,2024-02-01,2024-03-02,48.86,USD,paid,4,3.67,52.53,2024-02-01,2024-02-29,2024-02-01
INV-00213,466,SUB-0722,2024-02-01,2024-03-02,51.85,USD,paid,4,2.06,53.91,2024-02-01,2024-02-29,2024-02-01
INV-00214,300,SUB-0394,2024-02-01,2024-03-02,0.0,USD,void,3,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00215,339,SUB-0049,2024-02-01,2024-03-02,0.0,USD,overdue,2,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00216,074,SUB-0522,2024-02-01,2024-03-02,368.67,USD,pending,6,15.86,384.53,2024-02-01,2024-02-29,2024-02-01
INV-00217,370,SUB-0603,2024-02-01,2024-03-02,44.8,USD,paid,1,3.37,48.17,2024-02-01,2024-02-29,2024-02-01
INV-00218,179,SUB-0521,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00219,394,SUB-0249,2024-02-01,2024-03-02,155.22,USD,void,3,14.51,169.73,2024-02-01,2024-02-29,2024-02-01
INV-00220,349,SUB-0008,2024-02-01,2024-03-02,108.44,USD,paid,5,9.57,118.01,2024-02-01,2024-02-29,2024-02-01
INV-00221,031,SUB-0619,2024-02-01,2024-03-02,0.0,USD,disputed,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00222,010,SUB-0233,2024-02-01,2024-03-02,0.0,USD,paid,3,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00223,415,SUB-0334,2024-02-01,2024-03-02,134.49,USD,pending,3,0.62,135.11,2024-02-01,2024-02-29,2024-02-01
INV-00224,220,SUB-0004,2024-02-01,2024-03-02,46.7,USD,pending,4,3.4,50.1,2024-02-01,2024-02-29,2024-02-01
INV-00225,423,SUB-0723,2024-02-01,2024-03-02,412.73,USD,paid,5,40.61,453.34,2024-02-01,2024-02-29,2024-02-01
INV-00226,031,SUB-0619,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00227,426,SUB-0780,2024-02-01,2024-03-02,53.88,USD,paid,5,2.25,56.13,2024-02-01,2024-02-29,2024-02-01
INV-00228,181,SUB-0194,2024-02-01,2024-03-02,160.71,USD,paid,2,12.06,172.77,2024-02-01,2024-02-29,2024-02-01
INV-00229,447,SUB-0579,2024-02-01,2024-03-02,146.22,USD,paid,4,2.8,149.02,2024-02-01,2024-02-29,2024-02-01
INV-00230,277,SUB-0132,2024-02-01,2024-03-02,401.59,USD,paid,6,27.65,429.24,2024-02-01,2024-02-29,2024-02-01
INV-00231,394,SUB-0106,2024-02-01,2024-03-02,364.48,USD,paid,7,28.82,393.3,2024-02-01,2024-02-29,2024-02-01
INV-00232,399,SUB-0484,2024-02-01,2024-03-02,140.39,USD,paid,5,2.37,142.76,2024-02-01,2024-02-29,2024-02-01
INV-00233,137,SUB-0216,2024-02-01,2024-03-02,417.44,USD,paid,1,28.43,445.87,2024-02-01,2024-02-29,2024-02-01
INV-00234,370,SUB-0739,2024-02-01,2024-03-02,0.0,USD,paid,5,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00235,344,SUB-0075,2024-02-01,2024-03-02,48.33,USD,paid,1,4.37,52.7,2024-02-01,2024-02-29,2024-02-01
INV-00236,228,SUB-0537,2024-02-01,2024-03-02,1064.66,USD,void,4,2.44,1067.1,2024-02-01,2024-02-29,2024-02-01
INV-00237,285,SUB-0116,2024-02-01,2024-03-02,50.39,USD,paid,3,3.67,54.06,2024-02-01,2024-02-29,2024-02-01
INV-00238,294,SUB-0260,2024-02-01,2024-03-02,141.49,USD,paid,4,7.27,148.76,2024-02-01,2024-02-29,2024-02-01
INV-00239,247,SUB-0563,2024-02-01,2024-03-02,46.27,USD,disputed,6,0.57,46.84,2024-02-01,2024-02-29,2024-02-01
INV-00240,266,SUB-0488,2024-02-01,2024-03-02,48.65,USD,paid,7,2.54,51.19,2024-02-01,2024-02-29,2024-02-01
INV-00241,488,SUB-0012,2024-02-01,2024-03-02,144.87,USD,paid,6,6.05,150.92,2024-02-01,2024-02-29,2024-02-01
INV-00242,206,SUB-0373,2024-02-01,2024-03-02,135.25,USD,pending,6,2.88,138.13,2024-02-01,2024-02-29,2024-02-01
INV-00243,322,SUB-0569,2024-02-01,2024-03-02,156.55,USD,paid,7,6.63,163.18,2024-02-01,2024-02-29,2024-02-01
INV-00244,137,SUB-0216,2024-02-01,2024-03-02,417.44,USD,paid,1,1.14,418.58,2024-02-01,2024-02-29,2024-02-01
INV-00245,182,SUB-0053,2024-02-01,2024-03-02,386.15,USD,disputed,6,0.62,386.77,2024-02-01,2024-02-29,2024-02-01
INV-00246,424,SUB-0775,2024-02-01,2024-03-02,149.22,USD,overdue,5,3.29,152.51,2024-02-01,2024-02-29,2024-02-01
INV-00247,477,SUB-0820,2024-02-01,2024-03-02,931.26,USD,overdue,5,17.74,949.0,2024-02-01,2024-02-29,2024-02-01
INV-00248,114,SUB-0078,2024-02-01,2024-03-02,148.89,USD,paid,6,13.65,162.54,2024-02-01,2024-02-29,2024-02-01
INV-00249,369,SUB-0557,2024-02-01,2024-03-02,386.21,USD,paid,5,0.17,386.38,2024-02-01,2024-02-29,2024-02-01
INV-00250,413,SUB-0524,2024-02-01,2024-03-02,155.48,USD,paid,3,0.94,156.42,2024-02-01,2024-02-29,2024-02-01
INV-00251,463,SUB-0264,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00252,452,SUB-0220,2024-02-01,2024-03-02,0.0,USD,paid,2,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00253,469,SUB-0754,2024-02-01,2024-03-02,52.47,USD,paid,4,4.63,57.1,2024-02-01,2024-02-29,2024-02-01
INV-00254,117,SUB-0626,2024-02-01,2024-03-02,49.36,USD,paid,1,4.35,53.71,2024-02-01,2024-02-29,2024-02-01
INV-00255,060,SUB-0198,2024-02-01,2024-03-02,139.31,USD,paid,6,9.79,149.1,2024-02-01,2024-02-29,2024-02-01
INV-00256,359,SUB-0212,2024-02-01,2024-03-02,163.56,USD,paid,1,15.85,179.41,2024-02-01,2024-02-29,2024-02-01
INV-00257,124,SUB-0508,2024-02-01,2024-03-02,51.18,USD,pending,3,1.46,52.64,2024-02-01,2024-02-29,2024-02-01
INV-00258,224,SUB-0186,2024-02-01,2024-03-02,145.66,USD,pending,3,13.68,159.34,2024-02-01,2024-02-29,2024-02-01
INV-00259,361,SUB-0697,2024-02-01,2024-03-02,52.43,US Dollars,void,1,0.12,52.55,2024-02-01,2024-02-29,2024-02-01
INV-00260,417,SUB-0084,2024-02-01,2024-03-02,44.78,USD,paid,7,1.25,46.03,2024-02-01,2024-02-29,2024-02-01
INV-00261,466,SUB-0722,2024-02-01,2024-03-02,51.85,USD,paid,1,2.1,53.95,2024-02-01,2024-02-29,2024-02-01
INV-00262,402,SUB-0596,2024-02-01,2024-03-02,149.28,USD,paid,6,12.38,161.66,2024-02-01,2024-02-29,2024-02-01
INV-00263,105,SUB-0735,2024-02-01,2024-03-02,1068.82,USD,pending,4,85.42,1154.24,2024-02-01,2024-02-29,2024-02-01
INV-00264,365,SUB-0731,2024-02-01,2024-03-02,1034.0,USD,paid,5,62.86,1096.86,2024-02-01,2024-02-29,2024-02-01
INV-00265,417,SUB-0084,2024-02-01,2024-03-02,44.78,USD,paid,1,0.45,45.23,2024-02-01,2024-02-29,2024-02-01
INV-00266,474,SUB-0383,2024-02-01,2024-03-02,150.46,USD,paid,7,7.16,157.62,2024-02-01,2024-02-29,2024-02-01
INV-00267,235,SUB-0367,2024-02-01,2024-03-02,46.79,USD,paid,7,0.09,46.88,2024-02-01,2024-02-29,2024-02-01
INV-00268,188,SUB-0498,2024-02-01,2024-03-02,50.94,USD,paid,4,4.8,55.74,2024-02-01,2024-02-29,2024-02-01
INV-00269,463,SUB-0452,2024-02-01,2024-03-02,52.77,USD,void,6,0.25,53.02,2024-02-01,2024-02-29,2024-02-01
INV-00270,125,SUB-0568,2024-02-01,2024-03-02,52.4,USD,paid,6,3.43,55.83,2024-02-01,2024-02-29,2024-02-01
INV-00271,120,SUB-0189,2024-02-01,2024-03-02,45.47,USD,disputed,2,1.6,47.07,2024-02-01,2024-02-29,2024-02-01
INV-00272,246,SUB-0284,2024-02-01,2024-03-02,156.89,USD,paid,5,15.08,171.97,2024-02-01,2024-02-29,2024-02-01
INV-00273,145,SUB-0495,2024-02-01,2024-03-02,419.59,USD,overdue,6,15.08,434.67,2024-02-01,2024-02-29,2024-02-01
INV-00274,284,SUB-0437,2024-02-01,2024-03-02,384.82,USD,paid,3,12.61,397.43,2024-02-01,2024-02-29,2024-02-01
INV-00275,413,SUB-0433,2024-02-01,2024-03-02,155.29,USD,paid,6,6.87,162.16,2024-02-01,2024-02-29,2024-02-01
INV-00276,391,SUB-0025,2024-02-01,2024-03-02,163.63,USD,paid,4,8.47,172.1,2024-02-01,2024-02-29,2024-02-01
INV-00277,249,SUB-0055,2024-02-01,2024-03-02,0.0,USD,paid,1,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00278,374,SUB-0378,2024-02-01,2024-03-02,45.42,USD,pending,7,0.52,45.94,2024-02-01,2024-02-29,2024-02-01
INV-00279,076,SUB-0357,2024-02-01,2024-03-02,48.97,USD,paid,1,4.13,53.1,2024-02-01,2024-02-29,2024-02-01
INV-00280,168,SUB-0169,2024-02-01,2024-03-02,140.01,USD,paid,5,7.06,147.07,2024-02-01,2024-02-29,2024-02-01
INV-00281,074,SUB-0752,2024-02-01,2024-03-02,395.26,USD,void,3,29.02,424.28,2024-02-01,2024-02-29,2024-02-01
INV-00282,380,SUB-0051,2024-02-01,2024-03-02,0.0,USD,paid,3,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00283,327,SUB-0652,2024-02-01,2024-03-02,53.31,USD,paid,2,2.9,56.21,2024-02-01,2024-02-29,2024-02-01
INV-00284,368,SUB-0013,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00285,439,SUB-0781,2024-02-01,2024-03-02,436.26,USD,paid,7,19.73,455.99,2024-02-01,2024-02-29,2024-02-01
INV-00286,023,SUB-0397,2024-02-01,2024-03-02,0.0,USD,paid,2,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00287,199,SUB-0440,2024-02-01,2024-03-02,157.96,USD,paid,5,4.65,162.61,2024-02-01,2024-02-29,2024-02-01
INV-00288,064,SUB-0221,2024-02-01,2024-03-02,418.08,USD,pending,7,29.16,447.24,2024-02-01,2024-02-29,2024-02-01
INV-00289,052,SUB-0258,2024-02-01,2024-03-02,51.71,USD,paid,3,2.37,54.08,2024-02-01,2024-02-29,2024-02-01
INV-00290,286,SUB-0570,2024-02-01,2024-03-02,48.81,USD,paid,6,4.3,53.11,2024-02-01,2024-02-29,2024-02-01
INV-00291,162,SUB-0607,2024-02-01,2024-03-02,1040.33,USD,pending,6,92.21,1132.54,2024-02-01,2024-02-29,2024-02-01
INV-00292,361,SUB-0697,2024-02-01,2024-03-02,52.43,USD,disputed,6,2.06,54.49,2024-02-01,2024-02-29,2024-02-01
INV-00293,120,SUB-0189,2024-02-01,2024-03-02,45.47,USD,paid,4,2.33,47.8,2024-02-01,2024-02-29,2024-02-01
INV-00294,267,SUB-0351,2024-02-01,2024-03-02,48.84,USD,paid,3,4.7,53.54,2024-02-01,2024-02-29,2024-02-01
INV-00295,131,SUB-0211,2024-02-01,2024-03-02,145.59,USD,paid,1,3.96,149.55,2024-02-01,2024-02-29,2024-02-01
INV-00296,262,SUB-0679,2024-02-01,2024-03-02,141.16,USD,paid,1,4.89,146.05,2024-02-01,2024-02-29,2024-02-01
INV-00297,415,SUB-0334,2024-02-01,2024-03-02,134.49,USD,void,1,1.54,136.03,2024-02-01,2024-02-29,2024-02-01
INV-00298,007,SUB-0410,2024-02-01,2024-03-02,987.44,USD,paid,4,74.36,1061.8,2024-02-01,2024-02-29,2024-02-01
INV-00299,365,SUB-0760,2024-02-01,2024-03-02,378.73,USD,pending,1,22.59,401.32,2024-02-01,2024-02-29,2024-02-01
INV-00300,062,SUB-0783,2024-02-01,2024-03-02,0.0,USD,overdue,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00301,296,SUB-0548,2024-02-01,2024-03-02,398.84,USD,paid,5,38.28,437.12,2024-02-01,2024-02-29,2024-02-01
INV-00302,184,SUB-0063,2024-02-01,2024-03-02,1011.39,USD,pending,5,73.0,1084.39,2024-02-01,2024-02-29,2024-02-01
INV-00303,124,SUB-0508,2024-02-01,2024-03-02,51.18,USD,pending,5,0.61,51.79,2024-02-01,2024-02-29,2024-02-01
INV-00304,383,SUB-0128,2024-02-01,2024-03-02,1075.66,USD,paid,6,74.85,1150.51,2024-02-01,2024-02-29,2024-02-01
INV-00305,392,SUB-0278,2024-02-01,2024-03-02,148.23,USD,paid,7,2.33,150.56,2024-02-01,2024-02-29,2024-02-01
INV-00306,141,SUB-0152,2024-02-01,2024-03-02,53.18,USD,pending,6,2.47,55.65,2024-02-01,2024-02-29,2024-02-01
INV-00307,240,SUB-0785,2024-02-01,2024-03-02,48.8,USD,paid,7,4.33,53.13,2024-02-01,2024-02-29,2024-02-01
INV-00308,076,SUB-0273,2024-02-01,2024-03-02,915.98,USD,pending,1,73.36,989.34,2024-02-01,2024-02-29,2024-02-01
INV-00309,145,SUB-0660,2024-02-01,2024-03-02,418.29,USD,paid,6,40.07,458.36,2024-02-01,2024-02-29,2024-02-01
INV-00310,044,SUB-0196,2024-02-01,2024-03-02,48.61,USD,paid,2,1.89,50.5,2024-02-01,2024-02-29,2024-02-01
INV-00311,071,SUB-0329,2024-02-01,2024-03-02,156.79,USD,paid,1,1.3,158.09,2024-02-01,2024-02-29,2024-02-01
INV-00312,447,SUB-0048,2024-02-01,2024-03-02,148.47,USD,overdue,4,0.92,149.39,2024-02-01,2024-02-29,2024-02-01
INV-00313,344,SUB-0788,2024-02-01,2024-03-02,986.26,USD,paid,4,53.81,1040.07,2024-02-01,2024-02-29,2024-02-01
INV-00314,247,SUB-0235,2024-02-01,2024-03-02,0.0,USD,paid,2,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00315,391,SUB-0112,2024-02-01,2024-03-02,419.44,USD,void,7,17.47,436.91,2024-02-01,2024-02-29,2024-02-01
INV-00316,145,SUB-0495,2024-02-01,2024-03-02,419.59,USD,paid,3,36.25,455.84,2024-02-01,2024-02-29,2024-02-01
INV-00317,168,SUB-0371,2024-02-01,2024-03-02,50.68,USD,paid,3,2.49,53.17,2024-02-01,2024-02-29,2024-02-01
INV-00318,387,SUB-0370,2024-02-01,2024-03-02,158.59,USD,pending,4,3.54,162.13,2024-02-01,2024-02-29,2024-02-01
INV-00319,156,SUB-0526,2024-02-01,2024-03-02,53.2,USD,paid,2,0.93,54.13,2024-02-01,2024-02-29,2024-02-01
INV-00320,216,SUB-0795,2024-02-01,2024-03-02,418.16,USD,paid,3,3.87,422.03,2024-02-01,2024-02-29,2024-02-01
INV-00321,088,SUB-0259,2024-02-01,2024-03-02,144.12,USD,paid,3,12.02,156.14,2024-02-01,2024-02-29,2024-02-01
INV-00322,183,SUB-0746,2024-02-01,2024-03-02,49.78,USD,paid,1,0.42,50.2,2024-02-01,2024-02-29,2024-02-01
INV-00323,143,SUB-0534,2024-02-01,2024-03-02,402.58,USD,paid,7,15.36,417.94,2024-02-01,2024-02-29,2024-02-01
INV-00324,307,SUB-0767,2024-02-01,2024-03-02,418.63,USD,paid,7,36.47,455.1,2024-02-01,2024-02-29,2024-02-01
INV-00325,209,SUB-0572,2024-02-01,2024-03-02,0.0,USD,paid,3,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00326,162,SUB-0607,2024-02-01,2024-03-02,1040.33,USD,paid,5,77.12,1117.45,2024-02-01,2024-02-29,2024-02-01
INV-00327,061,SUB-0784,2024-02-01,2024-03-02,47.2,USD,paid,3,4.52,51.72,2024-02-01,2024-02-29,2024-02-01
INV-00328,355,SUB-0541,2024-02-01,2024-03-02,45.97,USD,paid,6,0.52,46.49,2024-02-01,2024-02-29,2024-02-01
INV-00329,209,SUB-0624,2024-02-01,2024-03-02,135.08,USD,paid,6,4.12,139.2,2024-02-01,2024-02-29,2024-02-01
INV-00330,258,SUB-0608,2024-02-01,2024-03-02,49.54,USD,pending,2,3.73,53.27,2024-02-01,2024-02-29,2024-02-01
INV-00331,278,SUB-0755,2024-02-01,2024-03-02,146.03,USD,paid,1,11.32,157.35,2024-02-01,2024-02-29,2024-02-01
INV-00332,469,SUB-0348,2024-02-01,2024-03-02,140.9,USD,paid,6,9.93,150.83,2024-02-01,2024-02-29,2024-02-01
INV-00333,298,SUB-0520,2024-02-01,2024-03-02,141.77,USD,paid,2,11.84,153.61,2024-02-01,2024-02-29,2024-02-01
INV-00334,393,SUB-0812,2024-02-01,2024-03-02,46.73,USD,paid,5,0.9,47.63,2024-02-01,2024-02-29,2024-02-01
INV-00335,390,SUB-0210,2024-02-01,2024-03-02,154.57,USD,pending,2,0.99,155.56,2024-02-01,2024-02-29,2024-02-01
INV-00336,283,SUB-0079,2024-02-01,2024-03-02,136.1,USD,paid,7,4.02,140.12,2024-02-01,2024-02-29,2024-02-01
INV-00337,122,SUB-0315,2024-02-01,2024-03-02,387.34,USD,paid,7,21.2,408.54,2024-02-01,2024-02-29,2024-02-01
INV-00338,230,SUB-0798,2024-02-01,2024-03-02,146.89,USD,paid,2,12.55,159.44,2024-02-01,2024-02-29,2024-02-01
INV-00339,048,SUB-0010,2024-02-01,2024-03-02,935.33,USD,paid,5,73.61,1008.94,2024-02-01,2024-02-29,2024-02-01
INV-00340,475,SUB-0640,2024-02-01,2024-03-02,44.93,USD,overdue,7,1.43,46.36,2024-02-01,2024-02-29,2024-02-01
INV-00341,414,SUB-0038,2024-02-01,2024-03-02,141.75,USD,paid,4,6.23,147.98,2024-02-01,2024-02-29,2024-02-01
INV-00342,186,SUB-0022,2024-02-01,2024-03-02,0.0,USD,paid,1,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00343,439,SUB-0781,2024-02-01,2024-03-02,436.26,USD,pending,3,29.67,465.93,2024-02-01,2024-02-29,2024-02-01
INV-00344,336,SUB-0641,2024-02-01,2024-03-02,0.0,USD,paid,5,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00345,138,SUB-0281,2024-02-01,2024-03-02,0.0,USD,paid,2,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00346,031,SUB-0619,2024-02-01,2024-03-02,0.0,USD,paid,1,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00347,314,SUB-0240,2024-02-01,2024-03-02,369.22,USD,paid,6,2.59,371.81,2024-02-01,2024-02-29,2024-02-01
INV-00348,477,SUB-0340,2024-02-01,2024-03-02,142.59,USD,paid,7,8.29,150.88,2024-02-01,2024-02-29,2024-02-01
INV-00349,258,SUB-0344,2024-02-01,2024-03-02,0.0,USD,paid,7,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00350,394,SUB-0016,2024-02-01,2024-03-02,53.28,USD,paid,1,2.54,55.82,2024-02-01,2024-02-29,2024-02-01
INV-00351,218,SUB-0354,2024-02-01,2024-03-02,146.65,USD,overdue,4,7.54,154.19,2024-02-01,2024-02-29,2024-02-01
INV-00352,318,SUB-0475,2024-02-01,2024-03-02,412.57,USD,paid,5,28.79,441.36,2024-02-01,2024-02-29,2024-02-01
INV-00353,210,SUB-0275,2024-02-01,2024-03-02,160.6,USD,pending,6,13.73,174.33,2024-02-01,2024-02-29,2024-02-01
INV-00354,003,SUB-0381,2024-02-01,2024-03-02,53.45,USD,paid,2,1.23,54.68,2024-02-01,2024-02-29,2024-02-01
INV-00355,413,SUB-0524,2024-02-01,2024-03-02,155.48,USD,void,5,8.75,164.23,2024-02-01,2024-02-29,2024-02-01
INV-00356,490,SUB-0594,2024-02-01,2024-03-02,48.8,USD,paid,3,4.22,53.02,2024-02-01,2024-02-29,2024-02-01
INV-00357,478,SUB-0448,2024-02-01,2024-03-02,152.43,USD,pending,2,0.71,153.14,2024-02-01,2024-02-29,2024-02-01
INV-00358,058,SUB-0365,2024-02-01,2024-03-02,1068.31,USD,paid,1,38.19,1106.5,2024-02-01,2024-02-29,2024-02-01
INV-00359,247,SUB-0563,2024-02-01,2024-03-02,46.27,USD,paid,6,2.27,48.54,2024-02-01,2024-02-29,2024-02-01
INV-00360,055,SUB-0310,2024-02-01,2024-03-02,155.6,USD,paid,6,15.17,170.77,2024-02-01,2024-02-29,2024-02-01
INV-00361,369,SUB-0557,2024-02-01,2024-03-02,386.21,USD,paid,4,4.85,391.06,2024-02-01,2024-02-29,2024-02-01
INV-00362,060,SUB-0313,2024-02-01,2024-03-02,410.13,USD,void,4,19.93,430.06,2024-02-01,2024-02-29,2024-02-01
INV-00363,408,SUB-0166,2024-02-01,2024-03-02,142.7,USD,paid,4,3.26,145.96,2024-02-01,2024-02-29,2024-02-01
INV-00364,139,SUB-0111,2024-02-01,2024-03-02,0.0,USD,paid,1,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00365,108,SUB-0142,2024-02-01,2024-03-02,141.54,USD,paid,5,9.75,151.29,2024-02-01,2024-02-29,2024-02-01
INV-00366,266,SUB-0817,2024-02-01,2024-03-02,923.19,USD,paid,4,25.16,948.35,2024-02-01,2024-02-29,2024-02-01
INV-00367,389,SUB-0402,2024-02-01,2024-03-02,44.11,USD,paid,4,2.46,46.57,2024-02-01,2024-02-29,2024-02-01
INV-00368,159,SUB-0554,2024-02-01,2024-03-02,53.81,USD,paid,7,1.27,55.08,2024-02-01,2024-02-29,2024-02-01
INV-00369,013,SUB-0429,2024-02-01,2024-03-02,396.68,USD,paid,6,4.27,400.95,2024-02-01,2024-02-29,2024-02-01
INV-00370,027,SUB-0546,2024-02-01,2024-03-02,47.98,USD,void,2,2.2,50.18,2024-02-01,2024-02-29,2024-02-01
INV-00371,414,SUB-0038,2024-02-01,2024-03-02,141.75,USD,paid,6,10.48,152.23,2024-02-01,2024-02-29,2024-02-01
INV-00372,157,SUB-0088,2024-02-01,2024-03-02,46.4,USD,paid,1,1.24,47.64,2024-02-01,2024-02-29,2024-02-01
INV-00373,112,SUB-0363,2024-02-01,2024-03-02,0.0,USD,pending,6,0.0,0.0,2024-02-01,2024-02-29,2024-02-01
INV-00374,485,SUB-0208,2024-02-01,2024-03-02,45.43,USD,overdue,5,1.42,46.85,2024-02-01,2024-02-29,2024-02-01
INV-00375,209,SUB-0165,2024-02-01,2024-03-02,146.69,USD,paid,7,2.04,148.73,2024-02-01,2024-02-29,2024-02-01
INV-00376,226,SUB-0020,2024-02-01,2024-03-02,907.0,USD,overdue,1,53.75,960.75,2024-02-01,2024-02-29,2024-02-01
INV-00377,242,SUB-0276,2024-02-01,2024-03-02,155.23,USD,paid,2,14.25,169.48,2024-02-01,2024-02-29,2024-02-01
INV-00378,119,SUB-0510,2024-02-01,2024-03-02,48.15,USD,paid,5,4.3,52.45,2024-02-01,2024-02-29,2024-02-01
INV-00379,220,SUB-0298,2024-02-01,2024-03-02,161.4,USD,overdue,6,3.05,164.45,2024-02-01,2024-02-29,2024-02-01
INV-00380,474,SUB-0694,2024-02-01,2024-03-02,50.33,USD,paid,3,1.79,52.12,2024-02-01,2024-02-29,2024-02-01
INV-00381,344,SUB-0788,2024-02-01,2024-03-02,986.26,USD,void,7,25.34,1011.6,2024-02-01,2024-02-29,2024-02-01
INV-00382,468,SUB-0680,2024-02-01,2024-03-02,52.94,USD,void,6,4.54,57.48,2024-02-01,2024-02-29,2024-02-01
INV-00383,327,SUB-0652,2024-02-01,2024-03-02,53.31,USD,pending,5,5.16,58.47,2024-02-01,2024-02-29,2024-02-01
INV-00384,217,SUB-0633,2024-02-01,2024-03-02,154.54,USD,void,5,8.82,163.36,2024-02-01,2024-02-29,2024-02-01
INV-00385,018,SUB-0663,2024-02-01,2024-03-02,46.88,USD,pending,6,3.56,50.44,2024-02-01,2024-02-29,2024-02-01
INV-00386,210,SUB-0275,2024-02-01,2024-03-02,160.6,USD,paid,6,5.39,165.99,2024-02-01,2024-02-29,2024-02-01
INV-00387,018,SUB-0663,2024-02-01,2024-03-02,46.88,USD,pending,4,0.2,47.08,2024-02-01,2024-02-29,2024-02-01
INV-00388,139,SUB-0143,2024-02-01,2024-03-02,372.9,USD,overdue,3,7.36,380.26,2024-02-01,2024-02-29,2024-02-01
INV-00389,455,SUB-0202,2024-02-01,2024-03-02,414.83,USD,pending,5,40.18,455.01,2024-02-01,2024-02-29,2024-02-01
INV-00390,155,SUB-0239,2024-02-01,2024-03-02,361.03,USD,paid,6,4.72,365.75,2024-02-01,2024-02-29,2024-02-01
INV-00391,404,SUB-0291,2024-02-01,2024-03-02,45.88,USD,paid,5,2.47,48.35,2024-02-01,2024-02-29,2024-02-01
INV-00392,289,SUB-0535,2024-02-01,2024-03-02,376.48,USD,paid,7,16.62,393.1,2024-02-01,2024-02-29,2024-02-01
INV-00393,238,SUB-0709,2024-02-01,2024-03-02,1029.76,USD,paid,3,59.34,1089.1,2024-02-01,2024-02-29,2024-02-01
INV-00394,343,SUB-0636,2024-02-01,2024-03-02,135.35,USD,paid,3,5.82,141.17,2024-02-01,2024-02-29,2024-02-01
INV-00395,011,SUB-0300,2024-02-01,2024-03-02,46.63,USD,paid,2,1.8,48.43,2024-02-01,2024-02-29,2024-02-01
